cell_id,cell-type,cell disease state,tissue,tissue disease state,source,st technology,caption
gmdpaaoo-1,neutrophil.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 3]: This single cell is a non-cancerous neutrophil from mouse femur, typically small to medium-sized with a multilobed nucleus and scant, pale cytoplasm. Neutrophils are essential for innate immunity, rapidly phagocytosing bacteria and participating in acute inflammatory responses."
gmgcjjhp-1,erythroid lineage cell.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 4]: This single cell is a non-cancerous erythroid lineage cell from mouse femur, exhibiting a round, compact profile with dense basophilic cytoplasm, reflecting the synthesis of hemoglobin. These cells mature into erythrocytes and are essential for oxygen transport."
gmggpjhc-1,megakaryocyte.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 5]: This single cell is a non-cancerous megakaryocyte from mouse femur, notable for its massive size, highly lobulated nucleus, and granular cytoplasm. Megakaryocytes generate platelets needed for hemostasis through cytoplasmic shedding."
gmgmickg-1,megakaryocyte.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 6]: This single cell is a non-cancerous megakaryocyte from mouse femur, easily recognized by its large, polyploid, lobulated nucleus and extensive granular cytoplasm. It plays a pivotal role in platelet formation and maintenance of normal blood clotting."
gmgnpjoi-1,macrophage.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 7]: This single cell is a non-cancerous macrophage from mouse femur, identified by its irregular, eccentrically placed nucleus and relatively abundant cytoplasm. Macrophages are vital for phagocytosis of cellular debris and modulation of hematopoiesis."
gmiemibe-1,megakaryocyte.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 8]: This single cell is a non-cancerous megakaryocyte from mouse femur, exhibiting a giant, lobulated nucleus with ample granular cytoplasm. Megakaryocytes are the primary source of platelets, which are critical for blood clotting."
gmobobbk-1,erythrocyte.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 9]: This single cell is a non-cancerous erythrocyte from mouse femur, displaying a small, round biconcave profile without a nucleus, designed for efficient gas exchange as it traverses the vasculature."
gmpmblmh-1,erythroid lineage cell.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 10]: This single cell is a non-cancerous erythroid lineage cell from mouse femur, recognized by its round morphology, deeply basophilic cytoplasm, and compact nucleus, representing a precursor in erythropoiesis responsible for future red blood cell development."
gnaabneg-1,megakaryocyte.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 1]: This megakaryocyte displays large, irregular morphology with a multilobulated nucleus and abundant pale cytoplasm, characteristic of its platelet-producing function. Located within the mouse femur bone marrow, these non-cancerous cells are prominent among smaller hematopoietic cells and play a vital role in thrombopoiesis."
gnbonapg-1,megakaryocyte.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 2]: This non-cancerous megakaryocyte is distinguished by its large size, lobulated nucleus, and granular cytoplasm, setting it apart from neighboring hematopoietic cells in the femur. Morphologically adapted for platelet biogenesis, it exhibits typical features seen in healthy bone marrow."
gnchahnm-1,erythrocyte.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 3]: The erythrocyte exhibits a small, biconcave, anucleate shape with smooth edges and uniform eosinophilic staining—morphological traits that optimize its surface area for efficient oxygen transport throughout the mouse femur’s vascular network."
gncogfbh-1,monocyte.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 4]: This monocyte in the mouse femur bone marrow is a large, round cell with abundant pale cytoplasm and a kidney-shaped nucleus. Its morphology reflects its function as a precursor to macrophages and dendritic cells, critical for innate immunity and tissue homeostasis."
gndaceng-1,monocyte.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 5]: The monocyte displays an oval to kidney-shaped nucleus and moderate cytoplasmic volume, exhibiting a slightly larger and less granular appearance compared to surrounding marrow cells, which aligns with its role as a phagocyte and precursor for macrophages in the bone marrow microenvironment."
gnddcond-1,erythrocyte.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 6]: This erythrocyte presents a biconcave, uniform profile lacking a nucleus, with pale staining typical for red blood cells. Its morphology is optimized for maximum flexibility and gas exchange, ensuring efficient oxygen delivery in the mouse femur."
gndeikdk-1,monocyte.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 7]: The monocyte’s relatively large, bean-shaped nucleus and light cytoplasm reflect its role as a precursor to tissue macrophages. This cell’s morphology allows for motility and rapid response within the mouse femur’s immune microenvironment."
gngfnnam-1,endothelial cell.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 8]: This endothelial cell is flattened with an elongated nucleus, forming part of the vascular lining in the mouse femur. Its thin cytoplasmic extension facilitates selective permeability for nutrient and gas exchange between blood and bone marrow tissue."
gnkbegoo-1,megakaryocyte.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 9]: The megakaryocyte demonstrates prominent size, multilobulated nucleus, and abundant granular cytoplasm, defining its specialized function in platelet production within the mouse femur’s marrow microenvironment."
gnldhmjg-1,erythrocyte.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 10]: This erythrocyte is identified by its small, round, biconcave, and enucleated morphology, maximizing surface area for oxygen and carbon dioxide transport in the microvasculature of the non-cancerous mouse femur."
gnmbkffd-1,erythroblast.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 1]: This single cell is a non-cancerous erythroblast from mouse femur, exhibiting a round shape with a relatively small size and intensely stained, compact nucleus. Erythroblasts are precursors of red blood cells and play a crucial role in erythropoiesis, characterized by basophilic cytoplasm and nuclear condensation as they mature."
gnmclmgh-1,macrophage.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 2]: This single cell is a non-cancerous macrophage in mouse femur, featuring an irregularly shaped, moderately large cell body with abundant cytoplasm and an oval or kidney-shaped nucleus. Macrophages are essential for phagocytosis of cellular debris and pathogens, aiding in immune surveillance within the bone marrow microenvironment."
gnmflfmg-1,neutrophil.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 3]: This single cell is a non-cancerous neutrophil from mouse femur, demonstrating a multilobed nucleus and granular cytoplasm. Neutrophils are medium-sized polymorphonuclear cells, vital for innate immunity, and are specialized in phagocytosis and rapid response to infection."
gnnaknab-1,megakaryocyte.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 4]: This single cell is a non-cancerous megakaryocyte in mouse femur, distinguished by its very large size, irregular shape, and multilobulated nucleus. Megakaryocytes are responsible for platelet production, with extensive cytoplasm containing demarcation membranes for platelet release."
goapcjjj-1,macrophage.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 5]: This single cell is a non-cancerous macrophage in mouse femur, recognized by its moderate to large size, irregular outline, and abundant cytoplasm. Macrophages function as professional phagocytes, clearing apoptotic cells and contributing to hematopoietic regulation in the bone marrow."
goinindc-1,endothelial cell.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 6]: This single cell is a non-cancerous endothelial cell from mouse femur, characterized by an elongated, spindle-shaped morphology and a flattened nucleus. Endothelial cells form the lining of blood vessels, facilitating selective permeability and maintaining vascular integrity in the bone marrow."
gojgdibo-1,megakaryocyte.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 7]: This single cell is a non-cancerous megakaryocyte in mouse femur, marked by its exceptionally large size, lobulated nucleus, and voluminous cytoplasm. Megakaryocytes produce thrombocytes (platelets), crucial for hemostasis and vascular repair."
goknimam-1,neutrophil.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 8]: This single cell is a non-cancerous neutrophil in mouse femur, identifiable by its medium size, multilobed nucleus, and granular cytoplasm. Neutrophils rapidly migrate to sites of infection, performing phagocytosis to neutralize pathogens as a key component of innate immunity."
golefjpf-1,macrophage.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 9]: This single cell is a non-cancerous macrophage in mouse femur, displaying an irregular shape, ample cytoplasm, and a slightly eccentric nucleus. Macrophages play a pivotal role in host defense, tissue remodeling, and removal of senescent cells within bone marrow."
golhpiei-1,neutrophil.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 10]: This single cell is a non-cancerous neutrophil in mouse femur, showing a characteristic multilobed nucleus and granular cytoplasm. Neutrophils function as the first line of defense against infection, swiftly engulfing and destroying invading microbes."
gomfjcan-1,megakaryocyte.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 1]: This single cell is a megakaryocyte from the non-cancerous mouse femur, visualized by Xenium spatial transcriptomics. Megakaryocytes are the largest cells in bone marrow, exhibiting an expansive, irregular cytoplasm and a multilobulated nucleus. Their size and polyploidy are adaptations for their major role in platelet production, critical for normal blood clotting."
gomhckaf-1,erythrocyte.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 2]: This single cell is a non-cancerous erythrocyte from the mouse femur, imaged with Xenium spatial transcriptomics. Erythrocytes are small, anucleate, biconcave discs lacking internal organelles, which maximizes surface area for gas exchange. Their flexible shape allows for efficient passage through capillaries and optimal oxygen transport in the bloodstream."
gomijhff-1,microglial cell.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 3]: This single cell is a microglial cell from the non-cancerous mouse femur, visualized with Xenium spatial transcriptomics. Microglia are small, elongated cells with fine, branched processes. While primarily resident in the central nervous system, they can appear in bone marrow niches and serve as innate immune sentinels, capable of phagocytosis and cytokine secretion for tissue maintenance."
gomjkldp-1,macrophage.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 4]: This single cell is a macrophage from the mouse femur, analyzed by Xenium spatial transcriptomics. Macrophages are large, round to oval cells with abundant cytoplasm and an eccentric, kidney-shaped nucleus. Their robust phagocytic function and secretion of inflammatory mediators are essential for clearing debris and orchestrating immune responses in the bone marrow."
gonajicb-1,erythroblast.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 5]: This single cell is an erythroblast from the mouse femur, detected using Xenium spatial transcriptomics. Erythroblasts are medium-sized, round cells with deeply basophilic cytoplasm and a large, round, centrally located nucleus, reflecting active hemoglobin synthesis. These cells represent an intermediate stage in erythropoiesis as they mature into erythrocytes."
gpaccjhh-1,endothelial cell.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 6]: This single cell is an endothelial cell from the non-cancerous mouse femur, imaged with Xenium spatial transcriptomics. Endothelial cells are elongated and flattened, forming the thin lining of marrow blood vessels. Their structure facilitates efficient exchange of nutrients, gases, and hematopoietic cells between the marrow and circulation."
gpbomejb-1,endothelial cell.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 7]: This single cell is an endothelial cell from the mouse femur, visualized with Xenium spatial transcriptomics. Endothelial cells are slender and spindle-shaped, organizing into continuous layers along blood vessel walls within the bone marrow. Their barrier and signaling functions maintain vascular integrity and support hematopoiesis."
gpdikgfg-1,neutrophil.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 8]: This single cell is a neutrophil from the non-cancerous mouse femur, analyzed by Xenium spatial transcriptomics. Neutrophils are medium-sized, with multilobed nuclei and granular cytoplasm. As frontline phagocytic leukocytes, they quickly respond to infection or injury by migrating to sites of inflammation and executing antimicrobial functions."
gpdmmplc-1,neutrophil.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 9]: This single cell is a neutrophil from mouse femur, imaged using Xenium spatial transcriptomics. Neutrophils are characterized by segmented nuclei and pale, fine cytoplasmic granules. Their rapid mobility and effector mechanisms make them crucial for acute immune defense and tissue surveillance in the marrow."
gpfbibfa-1,monocyte.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 10]: This single cell is a monocyte from the non-cancerous mouse femur, visualized by Xenium spatial transcriptomics. Monocytes are large, round cells with abundant cytoplasm and a distinctive kidney- or horseshoe-shaped nucleus. They function as precursors to macrophages and dendritic cells, contributing to both innate immunity and tissue remodeling."
gpfdnlnj-1,neutrophil.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 1]: This single cell is a neutrophil, a small, multilobed granulocyte characterized by a segmented nucleus and abundant pale cytoplasm; located in non-cancerous mouse femur, neutrophils act as first responders in the innate immune response, rapidly migrating to sites of infection or inflammation to phagocytose pathogens."
gpglkfpk-1,monocyte.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 2]: This single cell is a monocyte, a large cell with an irregular, kidney- or horseshoe-shaped nucleus and ample pale blue cytoplasm; found in the non-cancerous mouse femur, monocytes function as precursors to macrophages and dendritic cells, playing a vital role in phagocytosis and antigen presentation."
gpgnjdmn-1,neutrophil.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 3]: This single cell is a neutrophil, distinguished by its small size, multilobed nucleus, and granular cytoplasm; originating from non-cancerous mouse femur, neutrophils are key effector cells of innate immunity, specializing in rapid pathogen clearance through phagocytosis and the release of antimicrobial factors."
gphcclle-1,megakaryocyte-erythroid progenitor cell.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 4]: This single cell is a megakaryocyte-erythroid progenitor, displaying an intermediate size and a round to oval nucleus; found in non-cancerous mouse femur, these progenitors are responsible for giving rise to both erythrocytes and megakaryocytes, thus playing a crucial role in platelet production and oxygen transport."
gpjkdggc-1,neutrophil.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 5]: This single cell is a neutrophil, exhibiting a multilobed nucleus and faintly granular cytoplasm; present in the non-cancerous mouse femur, neutrophils serve as essential components of the innate immune system, mediating rapid defense against bacterial infections."
gpjobipo-1,monocyte.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 6]: This single cell is a monocyte, noted for its relatively large size, abundant cytoplasm, and kidney-shaped nucleus; originating from non-cancerous mouse femur, monocytes circulate in the blood before differentiating into tissue macrophages or dendritic cells, where they support immune surveillance and tissue homeostasis."
gpkbnlnh-1,neutrophil.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 7]: This single cell is a neutrophil, characterized by a segmented, multi-lobed nucleus and lightly granular cytoplasm; isolated from the non-cancerous mouse femur, neutrophils are frontline phagocytes crucial for immediate response to microbial invasion."
gpkdccjp-1,monocyte.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 8]: This single cell is a monocyte, with a large oval or kidney-shaped nucleus and a generous amount of cytoplasm; from the non-cancerous mouse femur, monocytes are versatile immune cells that differentiate into macrophages or dendritic cells, orchestrating both inflammatory and tissue repair processes."
gpobaoei-1,erythrocyte.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 9]: This single cell is an erythrocyte, a small, biconcave, anucleate cell with smooth, homogeneous cytoplasm; situated in the non-cancerous mouse femur, erythrocytes are responsible for transporting oxygen and carbon dioxide between tissues via hemoglobin."
gpognmme-1,neutrophil.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 10]: This single cell is a neutrophil, typified by its multilobed nucleus and fine cytoplasmic granules; found in the non-cancerous mouse femur, neutrophils are central to innate immune defense, rapidly engulfing pathogens and releasing antimicrobial molecules."
gpoidonm-1,neutrophil.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 1]: This non-cancerous neutrophil, visualized from mouse femur tissue using Xenium spatial transcriptomics, is a small, round cell with a segmented nucleus and pale cytoplasm. Neutrophils are key immune cells responsible for phagocytosing pathogens and mediating acute inflammatory responses in bone marrow."
gpoiickl-1,megakaryocyte.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 2]: This non-cancerous megakaryocyte, observed in the mouse femur with Xenium spatial transcriptomics, is a large, polyploid cell with abundant cytoplasm and a complex, lobulated nucleus. Megakaryocytes generate platelets by fragmenting their cytoplasm, crucial for normal blood clotting and vascular integrity."
haacaoja-1,neural cell.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 3]: This non-cancerous neural cell, detected in mouse femur using Xenium spatial transcriptomics, is a smaller cell with a rounded shape and relatively little cytoplasm. While neural cells are rare in femur tissue, they play a role in regulating bone innervation and local signaling."
habandol-1,megakaryocyte.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 4]: This non-cancerous megakaryocyte, captured from mouse femur via Xenium spatial transcriptomics, appears as a very large cell with a multilobed nucleus and ample granular cytoplasm. Its primary function is the production and release of platelets into the bone marrow sinusoids."
hacgkifm-1,neutrophil.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 5]: This non-cancerous neutrophil, extracted from mouse femur using Xenium spatial transcriptomics, displays a compact, round form with multi-lobed nucleus and faint cytoplasm, reflecting its function as a first responder in innate immunity through phagocytosis and inflammatory signaling."
hadelfeb-1,megakaryocyte.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 6]: This non-cancerous megakaryocyte, imaged from mouse femur with Xenium spatial transcriptomics, stands out as a giant cell with highly lobulated nucleus and expanded cytoplasm, essential for thrombopoiesis—the generation of platelet fragments for hemostasis."
hadlkhfo-1,neutrophil.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 7]: This non-cancerous neutrophil, found in the mouse femur and visualized with Xenium spatial transcriptomics, is characterized by its small size, polymorphonuclear nucleus, and limited cytoplasm, facilitating its rapid response to infection sites via chemotaxis and phagocytosis."
haemckgh-1,macrophage.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 8]: This non-cancerous macrophage, visualized in mouse femur tissue with Xenium spatial transcriptomics, is a medium-sized cell with a round to oval nucleus and more abundant, lightly granular cytoplasm. Macrophages function in phagocytosis, tissue remodeling, and immune surveillance within the bone marrow."
hahdobeg-1,monocyte.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 9]: This non-cancerous monocyte, from mouse femur analyzed via Xenium spatial transcriptomics, is a large, oval cell with bean-shaped nucleus and moderate pale cytoplasm. Monocytes circulate as precursors to macrophages and dendritic cells, contributing to innate immunity and tissue homeostasis."
hahhokck-1,neutrophil.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 10]: This non-cancerous neutrophil, detected in mouse femur by Xenium spatial transcriptomics, is a small, round cell with a segmented, dense nucleus and scant cytoplasm, specialized for rapid phagocytosis and destruction of pathogens during acute inflammation."
hahiijlp-1,erythrocyte.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 1]: This single cell is an erythrocyte, characterized by its small, round, and biconcave disc shape with a uniform, pale cytoplasm and absence of a nucleus. Erythrocytes are abundant in the mouse femur marrow and function primarily in oxygen transport due to their high hemoglobin content."
hajemcad-1,endothelial cell.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 2]: This single cell is an endothelial cell, typically appearing as a small, slightly elongated or oval-shaped cell with a thin, flattened structure and a centrally located nucleus. In the femur, endothelial cells form the inner lining of blood vessels, contributing to vascular barrier and blood flow regulation."
haldfiio-1,neutrophil.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 3]: This single cell is a neutrophil, displaying a medium size, round-to-oval shape, and a multi-lobed nucleus surrounded by pale cytoplasm. Neutrophils are the most numerous granulocytes in the femur marrow, functioning as key effectors of innate immunity, especially in phagocytosis of pathogens."
halelnie-1,neutrophil.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 4]: This single cell is a neutrophil, exhibiting a round cell body with a segmented, multilobed nucleus and a moderate amount of light cytoplasm. Found in the femur marrow, neutrophils act as first responders to infection, engaging in phagocytosis and rapid immune defense."
hammdnnp-1,megakaryocyte.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 5]: This single cell is a megakaryocyte, notable for its extremely large size, irregularly rounded shape, and multilobulated or polylobulated nucleus. Situated within the mouse femur, megakaryocytes are responsible for the production of platelets essential to blood clotting."
hbbngjeg-1,megakaryocyte.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 6]: This single cell is a megakaryocyte, recognized by its massive diameter, abundant cytoplasm, and large, multilobed nucleus. Within femoral marrow, megakaryocytes serve as platelet-producing cells, supporting hemostasis and vascular integrity."
hbfhfmme-1,monocyte.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 7]: This single cell is a monocyte, which features a large, often kidney-shaped nucleus and ample pale cytoplasm. Monocytes migrate from the femur marrow into the bloodstream, where they differentiate into macrophages or dendritic cells, contributing to immune surveillance and phagocytosis."
hbfmjdaj-1,neutrophil.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 8]: This single cell is a neutrophil, typified by its medium size, round profile, and distinctly segmented nucleus. The cell's function in the femoral marrow is to provide frontline defense against infection via phagocytic activity and rapid response to inflammatory stimuli."
hbigkppj-1,neutrophil.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 9]: This single cell is a neutrophil, identifiable by a round contour, dense segmented nucleus, and scant cytoplasm. Neutrophils dominate the granulocyte population in the femur and are critical for phagocytosing microbes and orchestrating acute inflammatory responses."
hbihlndg-1,erythroblast.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 10]: This single cell is an erythroblast, which is medium-sized and round, with a dense, round to slightly eccentric nucleus and deeply basophilic cytoplasm. Erythroblasts are precursors to erythrocytes in the femoral marrow, actively undergoing hemoglobin synthesis and nuclear extrusion during erythropoiesis."
hbmeoobe-1,neutrophil.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 1]: The non-cancerous neutrophil in the mouse femur appears as a small, round cell with a characteristic multi-lobed nucleus and granular cytoplasm. Neutrophils are key phagocytic cells in innate immunity, responsible for rapidly responding to infection and mediating inflammatory responses."
hbmjlonj-1,neutrophil.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 2]: This non-cancerous neutrophil, located in the mouse femur, displays a segmented nucleus and a granular, lightly stained cytoplasm typical of neutrophils. These cells play a major role in host defense by migrating to infection sites to engulf and destroy pathogens."
hbnelnji-1,erythrocyte.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 3]: The non-cancerous erythrocyte in the mouse femur is a small, anucleate, biconcave disc with smooth borders, specialized for oxygen transport due to its high hemoglobin content and flexible shape that facilitates capillary passage."
hbnmopkb-1,neutrophil.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 4]: This neutrophil from the mouse femur shows the classic multi-lobed nucleus and finely granular cytoplasm, features essential for its role in engulfing microbes and releasing antimicrobial granules upon activation in immune responses."
hboeapcp-1,erythroid lineage cell.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 5]: The erythroid lineage cell observed in the mouse femur is round, with a progressively condensed nucleus and basophilic cytoplasm indicative of early erythropoiesis. These precursor cells mature into erythrocytes for efficient oxygen delivery throughout the body."
hbomdbnn-1,macrophage.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 6]: The non-cancerous macrophage in the mouse femur exhibits a large, irregular shape with abundant cytoplasm and a kidney-shaped or oval nucleus, functioning as a key phagocytic cell that clears debris and orchestrates immune regulation in bone marrow."
hcfopaef-1,erythrocyte.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 7]: The erythrocyte seen here is a mature, round, biconcave, anucleate cell, optimized for maximal surface area and deformability, which are vital for its efficient gas exchange and circulation within the vascular network of the mouse femur."
hcgeoiak-1,neutrophil.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 8]: The neutrophil from the mouse femur presents a lobulated nucleus and granular cytoplasm, morphological adaptations that enhance motility and enable rapid response to sites of infection, where it eliminates invading pathogens via phagocytosis."
hchainpp-1,monocyte.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 9]: This non-cancerous monocyte in the mouse femur is large, with an eccentric, indented nucleus and ample pale cytoplasm, serving as a precursor for tissue macrophages and dendritic cells involved in immune surveillance and inflammation."
hchfjeei-1,neutrophil.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 10]: The neutrophil highlighted from the mouse femur features a multi-lobed nucleus and faintly granular cytoplasm, reflecting its specialized role in migrating to inflammation sites and executing rapid antimicrobial actions in the innate immune system."
hciflfcj-1,megakaryocyte.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 1]: This single cell is a non-cancerous megakaryocyte located in the mouse femur, distinguished by its exceptionally large size, lobulated nucleus, and abundant granular cytoplasm. Megakaryocytes are essential for the production of platelets, which are released into the marrow's sinusoids and play a crucial role in hemostasis."
hcikdofb-1,endothelial cell.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 2]: This image shows a non-cancerous endothelial cell from the mouse femur, which is typically elongated and flattened with a centrally located nucleus. Endothelial cells form the inner lining of blood vessels, regulate vascular permeability, and maintain homeostasis within the bone marrow microenvironment."
hcikocda-1,erythrocyte.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 3]: This single cell is a non-cancerous erythrocyte from the mouse femur, recognized by its small, round, biconcave, and enucleated morphology. Erythrocytes facilitate efficient gas exchange by transporting oxygen from the lungs to tissues and carbon dioxide back for exhalation."
hcionefn-1,neutrophil.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 4]: This image depicts a non-cancerous neutrophil in the mouse femur, identified by its medium size, multilobed nucleus, and granular cytoplasm. Neutrophils are key innate immune cells involved in phagocytosis and the rapid response to infection within the bone marrow and bloodstream."
hcjcmknd-1,neutrophil.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 5]: This image shows a non-cancerous neutrophil in the mouse femur, exhibiting a segmented, multilobed nucleus and granular cytoplasm. Neutrophils are pivotal for innate immunity, rapidly migrating to sites of infection to engulf and destroy pathogens."
hcjffpei-1,erythrocyte.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 6]: This is a non-cancerous erythrocyte from the mouse femur, displaying a round, biconcave disk shape that lacks a nucleus. Erythrocytes are optimized for oxygen and carbon dioxide transport, contributing to systemic tissue oxygenation."
hckolgfm-1,megakaryocyte.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 7]: This image highlights a non-cancerous megakaryocyte in the mouse femur, notable for its very large size, lobulated nucleus, and dense cytoplasm. Megakaryocytes generate and release platelets, essential for clotting and marrow vascular maintenance."
hcmbbjml-1,megakaryocyte-erythroid progenitor cell.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 8]: This cell is a non-cancerous megakaryocyte-erythroid progenitor in the mouse femur, characterized by intermediate size, a round to slightly indented nucleus, and moderately basophilic cytoplasm. These progenitors give rise to both megakaryocytes and erythrocytes, supporting hematopoietic lineage commitment."
hcmdbnnn-1,megakaryocyte-erythroid progenitor cell.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 9]: This single cell is a non-cancerous megakaryocyte-erythroid progenitor from the mouse femur, with an intermediate, irregularly shaped nucleus and modestly basophilic cytoplasm. These progenitors serve as a crucial source for both megakaryocyte and erythroid lineages in hematopoiesis."
hcmffmln-1,erythrocyte.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 10]: This single cell is a non-cancerous erythrocyte in the mouse femur, easily recognized by its small, round, enucleated, and biconcave structure. Erythrocytes are specialized for maximal gas exchange, transporting oxygen to tissues and removing carbon dioxide."
hcnkojla-1,neutrophil.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 1]: This single cell is a neutrophil from non-cancerous mouse femur, imaged by Xenium spatial transcriptomics. Neutrophils are medium-sized, round cells distinguished by their multi-lobed nuclei and pale cytoplasm with fine granules, serving as essential phagocytes that rapidly respond to infection and inflammation."
hcofhjln-1,macrophage.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 2]: This single cell is a macrophage from healthy mouse femur visualized by Xenium spatial transcriptomics. Macrophages are large, irregularly shaped cells with abundant cytoplasm and an eccentrically placed, oval nucleus, specialized in engulfing cellular debris and pathogens to support tissue homeostasis and immune defense."
hcohlieg-1,macrophage.,nondisease,Femur,nondisease,Mouse,Xenium,"[Image Pair 3]: This single cell is a macrophage located in non-cancerous mouse femur and imaged by Xenium spatial transcriptomics. It exhibits a large, irregular shape with ample cytoplasm and a kidney-shaped nucleus, reflecting its role in phagocytosis and orchestration of immune responses."
