cell_id,cell-type,cell disease state,tissue,tissue disease state,source,st technology,caption
dekafjol-1,erythroblast.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 10]: This erythroblast in non-cancerous prostate tissue appears as a small, round cell with a densely stained, round nucleus and scant cytoplasm. It is an immature erythroid cell, normally responsible for hemoglobin synthesis during erythropoiesis."
depkfahl-1,epithelial cell of lower respiratory tract.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 1]: This non-cancerous lower respiratory tract epithelial cell from the human prostate is polygonal to cuboidal in shape with a central, round nucleus and moderate cytoplasm. The cells are arranged in a cohesive monolayer, supporting barrier and absorptive functions, as visualized by Xenium spatial transcriptomics."
dfabhegb-1,epithelial cell of lower respiratory tract.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 2]: The non-cancerous epithelial cell of the lower respiratory tract, observed in the human prostate, exhibits a cuboidal morphology with a distinct round nucleus and abundant eosinophilic cytoplasm. Arranged in tightly packed layers, these cells contribute to protective and absorptive functions, as captured using Xenium spatial transcriptomics."
dfcpjoli-1,epithelial cell of proximal tubule.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 3]: This non-cancerous proximal tubule epithelial cell in the human prostate is characterized by a cuboidal shape, prominent round nucleus, and dense granular cytoplasm. These features indicate active transport and reabsorption functions, consistent with the cell’s role in epithelial barriers and confirmed by Xenium spatial transcriptomics."
dfdbbppp-1,epithelial cell of lower respiratory tract.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 4]: The non-cancerous lower respiratory tract epithelial cell in the human prostate is cuboidal with a round, basally located nucleus and moderate cytoplasm. It forms part of an organized epithelial layer, maintaining barrier integrity, as revealed by Xenium spatial transcriptomics."
dfilifim-1,endothelial cell of vascular tree.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 5]: This non-cancerous vascular endothelial cell in the human prostate is elongated and flattened, with an oval nucleus aligned parallel to the vessel wall. These cells form a continuous monolayer lining blood vessels, facilitating selective exchange and vascular integrity, as visualized through Xenium spatial transcriptomics."
dgdpmgnh-1,epithelial cell of lower respiratory tract.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 6]: This non-cancerous epithelial cell of the lower respiratory tract, found in the human prostate, has a polygonal to cuboidal profile with a centrally positioned, round nucleus and ample cytoplasm. The cell’s cohesive arrangement supports barrier and secretory functions, as visualized by Xenium spatial transcriptomics technology."
dgenmleg-1,epithelial cell of lower respiratory tract.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 7]: The non-cancerous lower respiratory tract epithelial cell displayed here, from human prostate tissue, is cuboidal, with a round central nucleus and a moderate amount of cytoplasm. These cells are arranged tightly together, reflecting their function as a selective barrier, illustrated by Xenium spatial transcriptomics."
dgfconjc-1,kidney interstitial fibroblast.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 8]: This non-cancerous kidney interstitial fibroblast found in the human prostate is spindle-shaped, with an elongated nucleus and scant cytoplasm. These cells are dispersed in the connective tissue and are responsible for extracellular matrix production and structural support, as visualized by Xenium spatial transcriptomics."
dggpgjjl-1,endothelial cell of vascular tree.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 9]: The non-cancerous endothelial cell of the vascular tree in the human prostate is thin and elongated, featuring an oval nucleus aligned with the vessel axis. These cells form the luminal lining of blood vessels, mediating selective permeability and vascular tone, as revealed by Xenium spatial transcriptomics."
dgnmceko-1,epithelial cell of lower respiratory tract.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 10]: This non-cancerous epithelial cell of the lower respiratory tract in the human prostate shows a cuboidal to polygonal shape with a round, basally located nucleus and moderate eosinophilic cytoplasm, reflecting its role in forming a cohesive epithelial barrier, as captured with Xenium spatial transcriptomics."
dhmncgjb-1,epithelial cell of lower respiratory tract.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 1]: This non-cancerous lower respiratory tract epithelial cell in the human prostate exhibits a cuboidal to columnar shape, with a centrally located, round nucleus and abundant cytoplasm. These cells form organized layers lining glandular lumens and are specialized for secretion and barrier functions, as highlighted by their tight cell-cell junctions and clear polarity in the tissue context observed with Xenium spatial transcriptomics."
dhnnjlic-1,kidney proximal convoluted tubule epithelial cell.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 2]: The non-cancerous kidney proximal convoluted tubule epithelial cell, present in the human prostate, displays a large, polygonal shape with a prominent, centrally placed nucleus and eosinophilic granular cytoplasm. These cells are distinguished by their brush border, which facilitates absorption and secretion, critical for filtrate processing—morphological features evident in their arrangement around glandular or tubular lumens in the tissue."
dibcfbln-1,stromal cell.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 3]: This non-cancerous stromal cell within the human prostate features an elongated, spindle-shaped morphology with an oval nucleus and scant cytoplasm. These cells are integral to the connective tissue matrix, providing structural support and interacting with glandular elements, as seen by their interspersed arrangement among epithelial glands and dense fibrous stroma."
dicniapd-1,epithelial cell of lower respiratory tract.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 4]: This lower respiratory tract epithelial cell, found in the non-cancerous human prostate, shows a cuboidal-to-columnar shape with a round nucleus located basally and abundant cytoplasm. Arranged in a monolayer along glandular lumens, these cells are involved in secretion and forming selective barriers, displaying tight intercellular junctions typical of functional glandular epithelium."
didlfhgc-1,epithelial cell of lower respiratory tract.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 5]: The non-cancerous lower respiratory tract epithelial cell situated in the prostate has a cuboidal or columnar profile, a distinct round-to-oval nucleus, and moderate cytoplasm. These cells line glandular structures, facilitating secretion and protecting underlying tissues, which is highlighted by their cohesive, orderly arrangement within glandular acini."
dihmanpn-1,epithelial cell of lower respiratory tract.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 6]: This non-cancerous epithelial cell from the lower respiratory tract, visualized in the prostate, is cuboidal to low columnar, with a centrally located round nucleus and defined cytoplasmic borders. These cells form a single layer lining glandular ductules, serving a barrier and secretory function, marked by uniformity and intimate contact with neighboring epithelial cells."
diibpond-1,epithelial cell of lower respiratory tract.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 7]: This non-cancerous lower respiratory tract epithelial cell in the human prostate appears cuboidal, possessing a rounded nucleus and moderate cytoplasm. Arranged in ordered epithelial acini, the cells participate in secretion and barrier formation, with cellular polarity and tight cellular junctions underpinning their glandular function."
diodjfec-1,epithelial cell of lower respiratory tract.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 8]: This lower respiratory tract epithelial cell, identified in the normal human prostate, adopts a cuboidal configuration with a centrally located nucleus and a sharply demarcated cytoplasm. These cells line glandular structures, contributing to secretion and protection, and exhibit regular, uniform distribution characteristic of organized glandular epithelium."
djfjekoj-1,epithelial cell of lower respiratory tract.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 9]: The non-cancerous epithelial cell of the lower respiratory tract shown here within prostate tissue is cuboidal, characterized by a round, basally positioned nucleus and moderate cytoplasm. Lining glandular lumens, these cells facilitate secretory and protective roles, tightly packed to maintain tissue integrity."
djhhlkal-1,epithelial cell of lower respiratory tract.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 10]: This lower respiratory tract epithelial cell present in the human prostate is non-cancerous, cuboidal with a round, central nucleus and modest cytoplasm. These cells form regular monolayers along acinar lumens, supporting secretory and barrier functions, which are emphasized by their uniform morphology and organized epithelial arrangement."
djhjciad-1,glutamatergic neuron.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 1]: This non-cancerous glutamatergic neuron within the human prostate displays a round to oval cell body, prominent euchromatic nucleus, and peripherally dispersed cytoplasm, consistent with neurotransmitter secretion functions; dendritic and axonal projections are not discernible in this epithelial-rich environment, but the neuron participates in local neural signaling."
dkkbhfic-1,epithelial cell of lower respiratory tract.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 2]: This non-cancerous epithelial cell of the lower respiratory tract, visualized in the human prostate, appears cuboidal with a centralized nucleus and dense cytoplasm, forming part of a continuous monolayer lining glandular structures, and is specialized for protective and secretory functions."
dkkmcali-1,T cell.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 3]: This non-cancerous T cell in the human prostate presents as a small, round cell with scant cytoplasm and a dense, darkly stained nucleus, characteristic of lymphocytes involved in immune surveillance and local immune defense."
dkkpjcad-1,epithelial cell of lower respiratory tract.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 4]: This non-cancerous epithelial cell of the lower respiratory tract, located in the human prostate, has a cuboidal shape with abundant cytoplasm and a prominent nucleus, contributing to barrier integrity and secretion within glandular tissue."
dkngdalk-1,endothelial cell of vascular tree.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 5]: This non-cancerous endothelial cell of the vascular tree in the human prostate is elongated and flattened with an oval nucleus, lining the luminal surface of blood vessels, and is essential for maintaining vascular barrier and supporting tissue perfusion."
dlebcefh-1,epithelial cell of lower respiratory tract.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 6]: This non-cancerous epithelial cell of the lower respiratory tract, observed in the human prostate, displays a cuboidal to columnar morphology with a basally located, euchromatic nucleus, specialized for lining and protecting glandular ducts."
dlfdbgin-1,stromal cell.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 7]: This non-cancerous stromal cell in the human prostate shows an elongated, spindle-shaped morphology with an oval nucleus and scant cytoplasm, characteristic of fibroblasts that support and maintain the extracellular matrix within connective tissue."
dlhidpep-1,epithelial cell of lower respiratory tract.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 8]: This non-cancerous epithelial cell of the lower respiratory tract in the human prostate demonstrates a columnar shape with a basally positioned, oval nucleus, comprising part of the glandular lining that facilitates secretion and surface protection."
dlikheol-1,epithelial cell of lower respiratory tract.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 9]: This non-cancerous epithelial cell of the lower respiratory tract, found in the human prostate, features a cuboidal outline, prominent round nucleus, and forms cohesive sheets critical for maintaining epithelial barrier and secretion."
dliknbkm-1,epithelial cell of lower respiratory tract.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 10]: This non-cancerous epithelial cell of the lower respiratory tract in the human prostate exhibits cuboidal morphology with a round, centrally placed nucleus and moderate cytoplasm, functioning in glandular secretion and epithelial barrier maintenance."
dliodlip-1,epithelial cell of lower respiratory tract.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 1]: This non-cancerous lower respiratory tract epithelial cell in the human prostate displays a cuboidal shape with a round, centrally located nucleus and moderate cytoplasmic volume. Arranged in glandular structures, these cells function as a barrier and contribute to secretion, reflecting typical epithelial morphology without malignant features."
dmdnnkmi-1,epithelial cell of lower respiratory tract.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 2]: This non-cancerous lower respiratory tract epithelial cell exhibits a polygonal, cohesive structure with a prominent round nucleus and moderate cytoplasm, forming part of the glandular epithelium in the prostate. The morphology supports barrier and secretory functions in a healthy tissue context."
dmfjegko-1,native cell.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 3]: This non-cancerous native cell from the human prostate shows an oval-to-round shape with a well-defined nucleus and moderate basophilic cytoplasm, supporting normal tissue architecture. Such cells function in maintaining tissue integrity and homeostasis in non-malignant prostate tissue."
dmhmbenm-1,epithelial cell of lower respiratory tract.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 4]: This non-cancerous lower respiratory tract epithelial cell reveals a cuboidal shape with distinct cell borders, round nuclei, and basophilic cytoplasm, fitting within the glandular architecture of the prostate and contributing to its secretory and barrier functions."
dmmfibhc-1,kidney loop of Henle thick ascending limb epithelial cell.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 5]: This non-cancerous kidney loop of Henle thick ascending limb epithelial cell in the prostate displays a polygonal geometry, large nucleus, and eosinophilic cytoplasm, indicating robust ion transport and absorptive roles. The organized arrangement suggests healthy, specialized function without malignancy."
dnaghcma-1,endothelial cell of vascular tree.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 6]: This non-cancerous vascular tree endothelial cell in the prostate presents as an elongated, flattened cell with a thin cytoplasm and oval nucleus, closely apposed to the vessel lumen. It maintains vascular integrity and mediates selective exchange between blood and tissues."
dngbleon-1,epithelial cell of lower respiratory tract.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 7]: This non-cancerous lower respiratory tract epithelial cell is cuboidal with a centrally located, round nucleus and moderate cytoplasmic volume, residing within glandular acini and functioning in secretion and barrier protection in non-cancerous prostate tissue."
dnhfpjpk-1,"CD8-positive, alpha-beta memory T cell.",nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 8]: This non-cancerous CD8-positive, alpha-beta memory T cell is small, round, and features a high nuclear-to-cytoplasmic ratio with scant basophilic cytoplasm, reflecting its immunosurveillance function and capacity to rapidly respond to antigenic stimulation in the prostate microenvironment."
dnlgbkoo-1,endothelial cell.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 9]: This non-cancerous endothelial cell in the prostate is elongated and flattened, with an oval nucleus and extremely thin cytoplasm lining the vascular lumen, vital for vascular homeostasis and regulation of molecular exchange."
doddlifp-1,endothelial cell of vascular tree.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 10]: This non-cancerous endothelial cell from the vascular tree in the prostate shows a spindle-shaped, thin cytoplasmic profile with a central oval nucleus, ensuring selective permeability and contributing to blood-tissue barrier functions in healthy prostate vasculature."
eaknihnk-1,native cell.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 1]: This cell is a non-cancerous native prostate epithelial cell, displaying a round to oval shape, moderate size, and a centrally located nucleus with prominent nucleoli. The abundant cytoplasm is lightly stained, and the cell is part of a regular glandular arrangement, essential for secreting seminal fluid components in the healthy human prostate."
ealakgod-1,epithelial cell of lower respiratory tract.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 2]: This non-cancerous epithelial cell of the lower respiratory tract presents as cuboidal to columnar with a distinct, basally positioned nucleus and moderate cytoplasm. Despite the tissue being from the prostate, the cell’s structure supports a barrier and secretory function, consistent with healthy epithelial morphology."
eamfgkgl-1,epithelial cell of lower respiratory tract.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 3]: This non-cancerous epithelial cell of the lower respiratory tract is polygonal to columnar with a large, round nucleus and dense, eosinophilic cytoplasm. Its regular architecture and close association with neighboring cells support robust barrier and secretory roles, typical of healthy epithelia."
eamhnihf-1,epithelial cell of lower respiratory tract.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 4]: This non-cancerous epithelial cell of the lower respiratory tract demonstrates a cuboidal to columnar profile with a round, basally located nucleus. The cell’s organized arrangement and clear nuclear detail reflect active participation in lining and secreting functions within glandular prostate tissue."
eaohlckj-1,epithelial cell.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 5]: This cell is a non-cancerous prostate epithelial cell, featuring a polygonal shape, moderate size, and an ovoid nucleus with distinct nucleoli. The cytoplasm appears granular and slightly eosinophilic, indicative of a functional, secretory epithelial component of the healthy prostate gland."
ebheokka-1,epithelial cell of lower respiratory tract.,nondisease,Prostate,nondisease,Human,Xenium,[Image Pair 6]: This non-cancerous epithelial cell of the lower respiratory tract exhibits a columnar shape with an elongated nucleus and moderate cytoplasm. The cell’s arrangement in gland-like structures emphasizes its role in secretion and lining within the non-cancerous human prostate tissue context.
ebhmfenf-1,epithelial cell of lower respiratory tract.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 7]: This non-cancerous epithelial cell of the lower respiratory tract is characterized by a rounded to columnar shape, distinct basal nucleus, and moderate cytoplasm. Its uniform morphology and close cell-to-cell adherence are essential for maintaining the integrity and secretory function of healthy glandular epithelia."
ebmnhgfk-1,native cell.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 8]: This cell is a non-cancerous native prostate cell with a rounded to polygonal morphology, a centrally located nucleus, and fine granular cytoplasm. It is integrated into organized glandular tissue, contributing to the normal secretory and structural roles of the prostate."
ebpgnjdi-1,epithelial cell of lower respiratory tract.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 9]: This non-cancerous epithelial cell of the lower respiratory tract is columnar with an oval, basally situated nucleus and moderate cytoplasm. The cell is part of a well-organized epithelial lining, supporting core secretory and protective functions within healthy prostate tissue."
eckbpdga-1,epithelial cell of lower respiratory tract.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 10]: This non-cancerous epithelial cell of the lower respiratory tract demonstrates a columnar shape with a prominent, round nucleus and abundant eosinophilic cytoplasm. Organized into an orderly layer, these cells are integral to the barrier and secretory mechanisms of normal epithelial tissue."
ecmaifgb-1,epithelial cell of lower respiratory tract.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 1]: This non-cancerous epithelial cell of the lower respiratory tract, observed in the human prostate, displays a cuboidal to columnar shape with a moderate nucleus-to-cytoplasm ratio and prominent round nuclei. The regular arrangement and intact structure reflect its barrier and secretory roles typical for healthy epithelial cells, as visualized through Xenium spatial transcriptomics."
ecmkdnki-1,endothelial cell of vascular tree.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 2]: This non-cancerous endothelial cell of the vascular tree, located in the human prostate, features an elongated, flattened morphology lining the inner vessel surface. The cell is thin, with a centrally placed nucleus, specialized for regulating vascular permeability and facilitating selective exchange between blood and surrounding tissue, captured using Xenium spatial transcriptomics."
edconnlo-1,plasma cell.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 3]: This non-cancerous plasma cell, present in the human prostate, is oval-shaped with eccentric, cartwheel-patterned nuclei and a well-defined basophilic cytoplasm. These cells are antibody-secreting effectors of the adaptive immune response and display characteristic perinuclear clearing, as seen in Xenium spatial transcriptomics images."
eddicpjo-1,epithelial cell of lower respiratory tract.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 4]: This non-cancerous epithelial cell of the lower respiratory tract, found in the human prostate, has a columnar to cuboidal appearance with uniform, basally located nuclei and prominent cell borders. Its morphology supports its function in lining and protecting glandular lumens, demonstrated by Xenium spatial transcriptomics."
edikkkao-1,epithelial cell of lower respiratory tract.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 5]: This non-cancerous epithelial cell of the lower respiratory tract, located in the human prostate, exhibits a columnar or cuboidal shape, distinct nuclei, and organized cell junctions. The morphology indicates its role in secretion and barrier maintenance in glandular epithelium, depicted with Xenium spatial transcriptomics."
edpfhhdc-1,epithelial cell of lower respiratory tract.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 6]: This non-cancerous epithelial cell of the lower respiratory tract, found within the human prostate, is characterized by its columnar shape, distinct borders, and basally situated nuclei. The intact structure signifies its barrier and secretory functions, as visualized in these Xenium spatial transcriptomics images."
edpnemmg-1,epithelial cell of lower respiratory tract.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 7]: This non-cancerous epithelial cell of the lower respiratory tract, observed in human prostate tissue, presents with an elongated columnar shape, tightly packed arrangement, and round, basally aligned nuclei. These features reflect its structural and protective roles in glandular lining, revealed by Xenium spatial transcriptomics."
eeeddbbo-1,enterocyte.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 8]: This non-cancerous enterocyte, present in the human prostate, is a tall, columnar cell with a large, oval nucleus and distinct brush border. These absorptive cells are critical for nutrient uptake, displaying polarized morphology and evident cytoplasmic granularity in Xenium spatial transcriptomics images."
eeijeboo-1,epithelial cell of lower respiratory tract.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 9]: This non-cancerous epithelial cell of the lower respiratory tract, seen in the human prostate, is columnar with well-defined borders and round basal nuclei. It forms a continuous, polarized layer that serves as a protective barrier and lines glandular spaces, as visualized with Xenium spatial transcriptomics technology."
eekeaifk-1,epithelial cell of lower respiratory tract.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 10]: This non-cancerous epithelial cell of the lower respiratory tract, identified in the human prostate, has a rounded to columnar morphology with prominent, centrally placed nuclei and clear cytoplasm. The regular arrangement supports its barrier and secretory functions, as revealed by Xenium spatial transcriptomics imaging."
eeokgkjn-1,epithelial cell of lower respiratory tract.,nondisease,Prostate,nondisease,Human,Xenium,"[Image 1]: This non-cancerous epithelial cell of the lower respiratory tract, seen in human prostate tissue, exhibits a roughly polygonal to cuboidal shape with clearly defined cell borders and a centrally located, oval nucleus. The cytoplasm is lightly stained, and the nucleus appears dark and granular, indicative of healthy epithelial structure. These cells participate in barrier formation and secretion, supporting the integrity and function of glandular structures."
efbdpljo-1,epithelial cell of lower respiratory tract.,nondisease,Prostate,nondisease,Human,Xenium,"[Image 2]: This non-cancerous epithelial cell from the lower respiratory tract located in the human prostate has a rounded to cuboidal morphology with a prominent, centrally placed nucleus and moderate cytoplasm. The cell displays tight intercellular junctions, supporting tissue cohesion and secretory roles typical of glandular epithelia."
effkohio-1,epithelial cell of lower respiratory tract.,nondisease,Prostate,nondisease,Human,Xenium,"[Image 3]: This non-cancerous lower respiratory tract epithelial cell in prostate tissue displays a cuboidal to slightly columnar form with a well-defined nucleus and moderate cytoplasm. Its morphology suggests functions in controlled secretion and maintenance of the epithelial barrier, typical for healthy glandular tissues."
efhccmno-1,native cell.,nondisease,Prostate,nondisease,Human,Xenium,"[Image 4]: This native non-cancerous cell in human prostate tissue shows a rounded structure with a distinct nucleus and moderate, eosinophilic cytoplasm, indicating preserved cellular health. These cells contribute to local tissue architecture and maintain normal secretory or structural functions."
efkpedal-1,epithelial cell of lower respiratory tract.,nondisease,Prostate,nondisease,Human,Xenium,"[Image 5]: This non-cancerous epithelial cell of lower respiratory tract origin in the prostate is cuboidal with sharp cell borders, a central, round nucleus, and ample cytoplasm. The cell’s uniform appearance supports its role in forming intact glandular barriers and mediating secretion."
efplkagh-1,epithelial cell of lower respiratory tract.,nondisease,Prostate,nondisease,Human,Xenium,"[Image 6]: This non-cancerous epithelial cell from the lower respiratory tract, identified in prostate tissue, is cuboidal with a large, central nucleus and well-delineated borders. The cytoplasm stains moderately, suggesting active cellular processes linked to secretion and barrier integrity."
egalhknd-1,epithelial cell of lower respiratory tract.,nondisease,Prostate,nondisease,Human,Xenium,"[Image 7]: This non-cancerous epithelial cell of the lower respiratory tract found in the human prostate is plump and cuboidal, featuring a single, darkly stained nucleus and moderately abundant cytoplasm. Its structure upholds epithelial barrier function and supports secretion within glandular tissue."
egelaomf-1,epithelial cell of lower respiratory tract.,nondisease,Prostate,nondisease,Human,Xenium,"[Image 8]: This non-cancerous epithelial cell in the human prostate is cuboidal to columnar, with a centrally situated nucleus and clearly visible cytoplasmic borders. The cell’s organization is consistent with active secretory and barrier functions within normal glandular tissue."
eghankhn-1,endothelial cell of vascular tree.,nondisease,Prostate,nondisease,Human,Xenium,"[Image 9]: This non-cancerous endothelial cell from the vascular tree in the human prostate appears elongated and flattened, with a thin cytoplasm and an oval, elongated nucleus. Endothelial cells form the inner lining of blood vessels, regulating permeability and enabling efficient blood flow in healthy tissue."
eglkajnh-1,epithelial cell of lower respiratory tract.,nondisease,Prostate,nondisease,Human,Xenium,"[Image 10]: This non-cancerous epithelial cell from the lower respiratory tract in human prostate tissue demonstrates a cuboidal shape, round central nucleus, and abundant eosinophilic cytoplasm. The organized, uniform appearance reflects typical epithelial roles in secretion and tissue barrier protection."
egofmagj-1,epithelial cell of lower respiratory tract.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 1]: This non-cancerous lower respiratory tract epithelial cell, located in the human prostate, exhibits a cuboidal to columnar shape with distinct cell borders and round, centrally located nuclei. The cytoplasm is moderate in volume, supporting barrier and secretory functions. The tissue architecture is organized, with tightly packed cells forming glandular or ductal structures typical of healthy epithelium. Xenium spatial transcriptomics technology enables precise cellular localization within the prostate microenvironment."
ehabpocd-1,epithelial cell of lower respiratory tract.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 2]: This non-cancerous lower respiratory tract epithelial cell in the human prostate is characterized by a polygonal to columnar shape, clearly demarcated cell membranes, and round nuclei with prominent nucleoli. The arrangement in cohesive layers suggests a robust epithelial barrier, with cells contributing to secretion and protection. Preservation of normal nuclear-cytoplasmic ratios and regular architecture reflects healthy, non-neoplastic tissue, as visualized using Xenium spatial transcriptomics."
ehbopihb-1,epithelial cell of lower respiratory tract.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 3]: This non-cancerous lower respiratory tract epithelial cell from the human prostate displays a cuboidal to low columnar morphology with centrally placed, round nuclei and abundant pink-staining cytoplasm. The organized disposition within glandular structures indicates maintenance of normal epithelial polarity, essential for controlled secretion and absorption, as documented through Xenium spatial transcriptomics."
ehfhjndp-1,malignant cell.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 4]: This non-cancerous malignant-appearing cell from the human prostate presents a round to oval shape with dense, dark-staining nuclei and scant cytoplasm. Despite some atypia, the absence of tissue invasion or architectural disarray supports a benign status. Such cells participate in local tissue maintenance, and the detailed morphology is captured using Xenium spatial transcriptomics."
ehhmhlgb-1,erythroblast.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 5]: This non-cancerous erythroblast in the human prostate is small, round, and features a densely basophilic nucleus with a thin rim of cytoplasm. The condensed chromatin and high nuclear-cytoplasmic ratio are hallmarks of an erythroid precursor, supporting erythropoiesis and early red cell development, as revealed by Xenium spatial transcriptomics imaging."
ehiggdig-1,enterocyte.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 6]: This non-cancerous enterocyte in the human prostate is a tall, columnar epithelial cell with an elongated nucleus positioned near the basal pole. The ample cytoplasm and basal nuclear location suggest absorptive and secretory capacity, reflecting typical enterocyte roles in nutrient uptake, well-preserved in this prostate tissue section analyzed by Xenium spatial transcriptomics."
ehjnimmd-1,kidney distal convoluted tubule epithelial cell.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 7]: This non-cancerous distal convoluted tubule epithelial cell of kidney origin, present in the human prostate, shows a cuboidal shape with round, centrally placed nuclei and pale cytoplasm. Cells are closely apposed, forming tubular structures critical for selective ion transport and modification of urinary filtrate, visualized here with Xenium spatial transcriptomics."
ehnmemaa-1,epithelial cell of lower respiratory tract.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 8]: This non-cancerous lower respiratory tract epithelial cell within the human prostate exhibits a regular, cuboidal appearance with round, centrally located nuclei and moderate cytoplasm. Cells are arranged in a continuous layer, reflecting intact epithelial barriers necessary for secretion and protection, as detailed through Xenium spatial transcriptomics."
eienmlhh-1,epithelial cell of lower respiratory tract.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 9]: This non-cancerous lower respiratory tract epithelial cell from human prostate tissue shows a cuboidal profile, distinct nuclear morphology, and regular architecture. The nuclei are round and centrally placed, while the surrounding cytoplasm aids in maintaining barrier integrity, as highlighted with Xenium spatial transcriptomics technology."
eihbnaok-1,endothelial cell.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 10]: This non-cancerous endothelial cell located in the human prostate appears elongated with a flattened, oval nucleus and scant cytoplasm. Arranged lining the vascular lumen, these cells function as a selective barrier regulating molecular exchange, vessel tone, and homeostasis, as visualized here using Xenium spatial transcriptomics technology."
eiiaekni-1,epithelial cell of lower respiratory tract.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 1]: This non-cancerous epithelial cell of the lower respiratory tract, found in the human prostate, displays a cuboidal to columnar shape with a well-defined basophilic nucleus and moderate cytoplasm. Arranged in a cohesive sheet, these cells maintain barrier and secretory functions, supporting tissue integrity in the prostate. Xenium spatial transcriptomics highlights their organized structure and normal morphology."
eijjgibb-1,native cell.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 2]: This non-cancerous native cell in the human prostate exhibits an elongated, spindle-shaped morphology with a small, oval nucleus and scant cytoplasm, typical of stromal or interstitial support cells. These cells contribute to the structural integrity and microenvironment of the prostate, with no signs of malignancy visible under Xenium spatial transcriptomics imaging."
