cell_id,cell-type,cell disease state,tissue,tissue disease state,source,st technology,caption
point_21489,Unknown,0,Brain,0,mouse,Visium HD,"[Image Pair 8]: This unknown brain cell shows an irregular, darkly stained nucleus and cytoplasm positioned near a pale vacuole, suggesting a distinct, potentially non-neuronal morphology; its function remains unclear without further molecular characterization."
point_21528,Unknown,0,Brain,0,mouse,Visium HD,"[Image Pair 9]: This unknown brain cell features a triangular or wedge-shaped, dark nucleus embedded in minimally stained cytoplasm, presenting an atypical morphology; the cell’s structure suggests either a glial subtype or an uncommon neuronal variant."
point_21562,Unknown,0,Brain,0,mouse,Visium HD,"[Image Pair 10]: This unknown brain cell is notable for its large, darkly stained, bilobed nucleus and scarce cytoplasm, suggesting a possible glial or other support cell, with function and origin requiring further investigation."
point_21666,Excitatory Neuron,0,Brain,0,mouse,Visium HD,"[Image Pair 1]: This excitatory neuron from the mouse brain shows an oval nucleus with dense chromatin and a moderately sized, round to oval soma, characteristic of non-cancerous neurons. Excitatory neurons are responsible for transmitting stimulatory electrical signals within neural circuits."
point_21772,Excitatory Neuron,0,Brain,0,mouse,Visium HD,"[Image Pair 2]: This excitatory neuron displays a crescent-shaped nucleus and a lightly stained cytoplasm, typical for non-cancerous mouse brain neurons. The cell supports synaptic transmission by releasing neurotransmitters to propagate excitatory signals."
point_21794,Oligodendrocyte,0,Brain,0,mouse,Visium HD,"[Image Pair 3]: This oligodendrocyte features a small, round nucleus with dense chromatin within a compact soma, which is typical of non-cancerous cells in the mouse brain. Oligodendrocytes are essential for producing myelin sheaths that insulate neuronal axons and enhance signal conduction velocity."
point_21824,Excitatory Neuron,0,Brain,0,mouse,Visium HD,"[Image Pair 4]: This excitatory neuron presents a spherical nucleus and a well-defined soma, consistent with healthy mouse brain neurons. Its function is to transmit excitatory impulses, facilitating communication between different brain regions."
point_21854,Excitatory Neuron,0,Brain,0,mouse,Visium HD,"[Image Pair 5]: This excitatory neuron possesses a round, centrally positioned nucleus with uniform chromatin, reflecting a non-cancerous and healthy morphologic state. These cells drive neural circuit activation by releasing excitatory neurotransmitters."
point_21886,Excitatory Neuron,0,Brain,0,mouse,Visium HD,"[Image Pair 6]: This excitatory neuron exhibits a round nucleus with visible nucleolar detail and a moderate cell body, characteristic of functional excitatory neurons in the mouse brain. These cells enable the rapid spread of stimulatory signals to neighboring neurons."
point_21934,Excitatory Neuron,0,Brain,0,mouse,Visium HD,"[Image Pair 7]: This excitatory neuron displays an elongated nucleus and asymmetric soma, typical for neurons integrating inputs across brain circuitry. These cells facilitate excitatory neurotransmission, vital for information processing in neural networks."
point_22035,Unknown,0,Brain,0,mouse,Visium HD,"[Image Pair 8]: This cell displays a prominent, dark-stained, teardrop-shaped nucleus, but its precise identity is unclear. It is embedded within densely packed brain parenchyma, suggesting a possible glial or neural lineage."
point_22037,Unknown,0,Brain,0,mouse,Visium HD,"[Image Pair 9]: This cell shows an oval, darkly stained nucleus and lacks distinctive features for specific classification. It is situated among tightly clustered cells within the mouse brain, indicating a potential supporting or glial role."
point_22091,Excitatory Neuron,0,Brain,0,mouse,Visium HD,"[Image Pair 10]: This excitatory neuron has an oval nucleus with finely granular chromatin and scant cytoplasm. As a non-cancerous neuron, it maintains normal excitatory signaling within mouse brain circuits, essential for synaptic integration and plasticity."
point_22095,Oligodendrocyte,0,Brain,0,mouse,Visium HD,"[Image Pair 1]: This single cell is a non-cancerous oligodendrocyte from the mouse brain, seen as a small, round cell with a dense, darkly stained nucleus and minimal visible cytoplasm. Oligodendrocytes are essential for producing and maintaining myelin sheaths around neuronal axons, contributing to rapid electrical conduction in the central nervous system."
point_22216,Excitatory Neuron,0,Brain,0,mouse,Visium HD,"[Image Pair 2]: This single cell is a non-cancerous excitatory neuron from the mouse brain, exhibiting a comparatively larger and more irregularly shaped, lightly stained nucleus with diffuse chromatin. Excitatory neurons play a crucial role in transmitting signals through glutamatergic synapses, facilitating information flow and neural circuit activation."
point_22221,Excitatory Neuron,0,Brain,0,mouse,Visium HD,"[Image Pair 3]: This single cell is a non-cancerous excitatory neuron from the mouse brain, presenting an oval to elongated shape with a lightly stained, diffused nucleus and scant cytoplasm. Excitatory neurons are integral for promoting synaptic transmission, supporting cognitive and sensory functions."
point_22274,Excitatory Neuron,0,Brain,0,mouse,Visium HD,"[Image Pair 4]: This single cell is a non-cancerous excitatory neuron from the mouse brain, identified by its prominent, irregular multipolar outline, lightly stained nucleus, and broad cell body. Excitatory neurons facilitate neurotransmission in cortical and subcortical circuits, driving synaptic excitation and higher brain processes."
point_22396,Unknown,0,Brain,0,mouse,Visium HD,"[Image Pair 5]: This single cell in the mouse brain displays an ambiguous morphology, with a faintly stained, elongated or tapered nucleus and indistinct cellular boundaries. Due to the indistinct structural features, the cell type remains unidentified, but it may represent a glial or non-neuronal cell."
point_22458,Excitatory Neuron,0,Brain,0,mouse,Visium HD,"[Image Pair 6]: This single cell is a non-cancerous excitatory neuron from the mouse brain, exhibiting a large, oval, and lightly stained nucleus surrounded by scant cytoplasm. Excitatory neurons propagate electrical signals via glutamate release, mediating key processes in learning and memory."
point_22460,Excitatory Neuron,0,Brain,0,mouse,Visium HD,"[Image Pair 7]: This single cell is a non-cancerous excitatory neuron from the mouse brain, notable for its lightly stained, oval-to-irregular nucleus and enlarged cell body. These neurons are principal mediators of excitatory neurotransmission, orchestrating synaptic input and cortical network function."
point_2247,Excitatory Neuron,0,Brain,0,mouse,Visium HD,"[Image Pair 8]: This single cell is a non-cancerous excitatory neuron within the mouse brain, characterized by a diffuse, lightly stained nucleus and a poorly defined cell body. Excitatory neurons amplify electrical impulses, coordinating rapid information transfer across neural networks."
point_22494,Excitatory Neuron,0,Brain,0,mouse,Visium HD,"[Image Pair 9]: This single cell is a non-cancerous excitatory neuron from the mouse brain, marked by an indistinct, oval-shaped, lightly stained nucleus and subtle cytoplasmic contours. Excitatory neurons are critical for facilitating synaptic communication and processing sensory information."
point_22526,Excitatory Neuron,0,Brain,0,mouse,Visium HD,"[Image Pair 10]: This single cell is a non-cancerous excitatory neuron in the mouse brain, showing a moderately sized, faint nucleus with diffuse chromatin and a poorly outlined cytoplasm. Excitatory neurons are fundamental for activation and propagation of neural signals throughout the central nervous system."
point_22589,Excitatory Neuron,0,Brain,0,mouse,Visium HD,"[Image Pair 1]: This non-cancerous excitatory neuron cell from the mouse brain shows an oval, medium-sized soma with a prominent, centrally-located nucleus. The fine structure, including lightly stained cytoplasm, supports its function in rapid synaptic transmission by releasing excitatory neurotransmitters, as visualized by Visium HD spatial transcriptomics."
point_22613,Excitatory Neuron,0,Brain,0,mouse,Visium HD,"[Image Pair 2]: The excitatory neuron cell exhibits an elongated cell body with a clear, rounded nucleus and lightly basophilic cytoplasm. This neuronal morphology, seen in the non-cancerous mouse brain, facilitates synaptic communication and electrical signal propagation within neural circuits."
point_22624,Excitatory Neuron,0,Brain,0,mouse,Visium HD,"[Image Pair 3]: The single excitatory neuron cell features a spindle-shaped soma and a well-defined nucleus, typical of neurons engaged in transmitting excitatory signals across brain circuits. Its morphology supports synaptic integration and axial transmission of action potentials."
point_22636,Excitatory Neuron,0,Brain,0,mouse,Visium HD,"[Image Pair 4]: This excitatory neuron displays a polygonal-shaped soma with a large, darkly stained nucleus and a relatively clear nucleolus. Located in healthy mouse brain tissue, its structure enables effective neurotransmitter release vital for excitatory signaling."
point_22646,Excitatory Neuron,0,Brain,0,mouse,Visium HD,"[Image Pair 5]: The large, rounded cell body and prominent nucleus characterize this excitatory neuron, providing ample surface area for synaptic input. The cell’s size and morphology in mouse brain tissue reflect its role in propagating excitatory neural signals."
point_22718,Excitatory Neuron,0,Brain,0,mouse,Visium HD,"[Image Pair 6]: This image features an excitatory neuron with a rounded soma and a visible central nucleus. The clear cytoplasm and distinct nuclear boundaries are indicators of a healthy, active neuron specialized in mediating excitatory brain activity."
point_22726,Excitatory Neuron,0,Brain,0,mouse,Visium HD,"[Image Pair 7]: This excitatory neuron displays a slightly angular soma and a conspicuous nucleus, supporting its primary function in releasing excitatory neurotransmitters and integrating synaptic signals within the non-cancerous mouse brain tissue."
point_22781,Excitatory Neuron,0,Brain,0,mouse,Visium HD,"[Image Pair 8]: The neuron is identified by a rounded to slightly irregular cell body and a large, basophilic nucleus. Its morphology in the healthy mouse brain is optimized for efficient excitatory synaptic transmission and rapid communication."
point_22822,Excitatory Neuron,0,Brain,0,mouse,Visium HD,"[Image Pair 9]: The excitatory neuron cell possesses an elongated, spindle-like soma and a well-demarcated nucleus. This structure facilitates the reception and conduction of excitatory impulses across brain regions."
point_22876,Excitatory Neuron,0,Brain,0,mouse,Visium HD,"[Image Pair 10]: The cell highlights a broad, rounded soma with an eccentrically placed prominent nucleus, characteristic of excitatory neurons that drive depolarization in postsynaptic cells, maintaining dynamic neural network activity."
point_22913,Excitatory Neuron,0,Brain,0,mouse,Visium HD,"[Image 1]: This single cell is a non-cancerous excitatory neuron from the mouse brain, displaying a polygonal to slightly oval shape with a centrally located, dark-stained nucleus. Its moderate size and well-defined cytoplasmic boundaries support its function in rapid neurotransmission by releasing glutamate, crucial for neuronal excitation and synaptic signaling."
point_22971,Excitatory Neuron,0,Brain,0,mouse,Visium HD,"[Image 2]: This non-cancerous excitatory neuron from the mouse brain has an elongated, oval morphology with a prominent, basophilic nucleus. The compact cellular structure facilitates efficient propagation of action potentials and glutamatergic neurotransmission, supporting cortical excitatory circuits."
point_22976,Excitatory Neuron,0,Brain,0,mouse,Visium HD,"[Image 3]: This single cell is a non-cancerous excitatory neuron from the mouse brain, identified by its large, rounded soma and prominent nucleus. The cell’s morphology is optimized for integrating synaptic input and propagating action potentials, playing a vital role in excitatory signaling within neural networks."
point_23006,Excitatory Neuron,0,Brain,0,mouse,Visium HD,"[Image 4]: This non-cancerous excitatory neuron from the mouse brain presents an elongated, spindle-shaped soma with a centrally placed, dense nucleus. Its streamlined form and sharply defined outline are characteristic adaptations for facilitating synaptic input and efficient signal propagation within neural circuits."
point_23068,Excitatory Neuron,0,Brain,0,mouse,Visium HD,"[Image 5]: This non-cancerous excitatory neuron from the mouse brain displays an elongated, tapering form with a clearly stained, central nucleus. The elongated soma enhances integration of synaptic signals and effective excitatory neurotransmission."
point_23072,Excitatory Neuron,0,Brain,0,mouse,Visium HD,"[Image 6]: This excitatory neuron from the healthy mouse brain possesses an ovoid, slightly asymmetrical body with a well-demarcated, dark nucleus. These morphological characteristics enable robust synaptic connectivity and specialized glutamatergic signal transmission."
point_23174,Unknown,0,Brain,0,mouse,Visium HD,"[Image 7]: This cell in the mouse brain section is of unknown type, featuring an irregular or partially fragmented appearance with indistinct cytoplasmic boundaries and pale staining, suggesting possible artefactual change or degeneration rather than typical neural tissue architecture."
point_23203,Unknown,0,Brain,0,mouse,Visium HD,"[Image 8]: This unknown cell type in the mouse brain has an elongated, oval shape with a faintly stained, blurred nuclear region, lacking definitive structural features. Its indeterminate appearance may result from tissue processing or an atypical cellular state."
point_2322,Excitatory Neuron,0,Brain,0,mouse,Visium HD,"[Image 9]: This excitatory neuron in the mouse brain displays a swollen, irregular contour with a pale-stained cytoplasm and less distinct nucleus, possibly indicating early degenerative or reactive changes, yet structurally consistent with a neuron’s role in transmitting excitatory signals."
point_23240,Excitatory Neuron,0,Brain,0,mouse,Visium HD,"[Image 10]: This excitatory neuron from the mouse brain exhibits a rounded, moderately sized soma with diffuse cytoplasmic boundaries and a faint nucleus. The less distinct morphology might reflect early reactive or metabolic changes, yet it retains features crucial for excitatory neurotransmission."
point_23318,Excitatory Neuron,0,Brain,0,mouse,Visium HD,"[Image Pair 1]: This single excitatory neuron cell, visualized in the mouse brain using Visium HD technology, displays an oval to slightly polygonal shape with a moderately sized, centrally placed nucleus that stains darkly. The cytoplasm is less distinctly outlined but is pale, suggesting a moderate Nissl substance presence. Excitatory neurons play a vital role in propagating action potentials and synaptic transmission in the mammalian cortex."
point_23347,Excitatory Neuron,0,Brain,0,mouse,Visium HD,"[Image Pair 2]: This excitatory neuron cell is triangular to pyramidal in shape, consistent with cortical neuron morphology. The nucleus is prominent and eccentrically located, surrounded by faint cytoplasm. As a functional unit responsible for the transmission of excitatory signals, these neurons are essential for synaptic plasticity and higher-order processing."
point_23364,Excitatory Neuron,0,Brain,0,mouse,Visium HD,"[Image Pair 3]: This image shows a spindle-shaped excitatory neuron with an elongated profile and a darkly stained, oval nucleus. The cytoplasm appears narrow, hugging the nucleus closely. Excitatory neurons such as this one are responsible for releasing glutamate and mediating cortical excitatory pathways."
point_23370,Excitatory Neuron,0,Brain,0,mouse,Visium HD,"[Image Pair 4]: This excitatory neuron cell shows a round-to-oval shape with a slightly granular and centrally located nucleus. The cytoplasm is ill-defined, characteristic of healthy, non-cancerous brain neurons. These cells integrate and transmit excitatory impulses, contributing to neural computation."
point_23428,Excitatory Neuron,0,Brain,0,mouse,Visium HD,"[Image Pair 5]: This cell is an excitatory neuron with an oblong and moderately sized appearance, containing a prominent, dark-staining nucleus, and indistinct cytoplasmic borders. Found within the mouse brain, such neurons are integral to fast synaptic transmission and information flow."
point_23558,Oligodendrocyte,0,Brain,0,mouse,Visium HD,"[Image Pair 6]: This oligodendrocyte exhibits a small, round to oval morphology with a condensed, darkly stained nucleus and scant cytoplasm. Oligodendrocytes are responsible for forming and maintaining myelin sheaths around axons in the central nervous system, facilitating rapid electrical conduction."
point_23587,Excitatory Neuron,0,Brain,0,mouse,Visium HD,"[Image Pair 7]: The excitatory neuron in this patch is rounded, with a clear, faintly granular nucleus and indistinct cytoplasmic demarcations. Excitatory neurons like this are critical for enabling complex signaling and circuit connectivity in the mammalian brain."
point_2360,Excitatory Neuron,0,Brain,0,mouse,Visium HD,"[Image Pair 8]: This single excitatory neuron is round to oval, with a densely stained nucleus and relatively visible nucleolus, surrounded by faint cytoplasm. These cells are key for glutamatergic signaling, supporting learning and memory functions in the brain."
point_23668,Excitatory Neuron,0,Brain,0,mouse,Visium HD,"[Image Pair 9]: The cell displays an elongated, fusiform morphology with a well-defined, darkly stained nucleus typical of a healthy excitatory neuron in the mouse cortex. Such neurons generate and propagate excitatory signals between brain regions."
point_23691,Excitatory Neuron,0,Brain,0,mouse,Visium HD,"[Image Pair 10]: This excitatory neuron exhibits a round to oval cell body, prominent nucleus, and lightly stained surrounding cytoplasm. As with other cortical neurons, these cells mediate excitatory neurotransmission critical for brain function."
point_23751,Excitatory Neuron,0,Brain,0,mouse,Visium HD,"[Image 1]: This single cell is a non-cancerous excitatory neuron from the mouse brain, characterized by a polygonal cell body with faintly visible cytoplasm and a central, darkly-stained nucleus. Excitatory neurons possess elongated dendrites and axons for neurotransmission, and their moderate size and granular chromatin structure are consistent with active synaptic signaling in healthy brain tissue."
point_23861,Excitatory Neuron,0,Brain,0,mouse,Visium HD,"[Image 2]: This cell is a non-cancerous excitatory neuron from the mouse brain, displaying a round to oval cell body with a prominent, dark-stained nucleus and lightly stained perikaryon. The morphology supports its functional role in conducting excitatory signals through extensive synaptic connections within neural networks."
point_23919,Excitatory Neuron,0,Brain,0,mouse,Visium HD,"[Image 3]: This image shows a non-cancerous excitatory neuron in the mouse brain, featuring a triangular or pyramidal-shaped soma with centralized nucleus. The clear cytoplasmic region suggests a well-developed axon hillock, typical for projecting excitation to downstream neural targets."
point_23961,Excitatory Neuron,0,Brain,0,mouse,Visium HD,"[Image 4]: This is an excitatory neuron from the healthy mouse brain, exhibiting an elongated, approximately pyramidal cell body and a distinct, eccentrically located nucleus. This morphology is essential for integrating incoming synaptic signals and generating action potentials."
point_24126,Unknown,0,Brain,0,mouse,Visium HD,"[Image 5]: This cell from the mouse brain is of unknown type, displaying an irregular cell boundary and diffuse staining, making it difficult to determine nuclear or cytoplasmic features. The ambiguous morphology suggests a less defined cellular identity under current staining and resolution conditions."
point_24155,Microglia,0,Brain,0,mouse,Visium HD,"[Image 6]: This microglia cell from the healthy mouse brain displays a small, irregularly shaped soma with faintly stained extensions, reflective of its role as a mobile immune cell in neural tissue. Microglia constantly survey the environment, phagocytose debris, and modulate local inflammatory responses."
point_24199,Excitatory Neuron,0,Brain,0,mouse,Visium HD,"[Image 7]: This excitatory neuron from the mouse brain shows a rounded soma with a moderately sized, centrally placed nucleus. The prominent nucleolus and perinuclear cytoplasm are characteristic of metabolically active excitatory neurons essential for synaptic signal propagation."
point_24208,Excitatory Neuron,0,Brain,0,mouse,Visium HD,"[Image 8]: This is a non-cancerous excitatory neuron from the mouse brain, identified by its spheroid cell body and relatively pale cytoplasm compared to the denser staining of the nucleus. Its structure facilitates efficient transmission of electrical impulses to postsynaptic targets."
point_24304,Excitatory Neuron,0,Brain,0,mouse,Visium HD,"[Image 9]: This excitatory neuron from the mouse brain displays an oval cell body with a distinct, darkly stained nucleus and modest cytoplasmic volume. Such features enable robust integration of synaptic inputs and emission of excitatory signals in neural circuits."
point_24358,Excitatory Neuron,0,Brain,0,mouse,Visium HD,"[Image 10]: This excitatory neuron from the mouse brain is elongated with an ovoid nucleus oriented along the cellular axis, and lightly stained periphery. Its morphology supports directional transmission of action potentials and integration within cortical neuronal layers."
point_24377,Excitatory Neuron,0,Brain,0,mouse,Visium HD,"[Image 1]: This non-cancerous excitatory neuron from the mouse brain, imaged with Visium HD, displays an oval-shaped cell body with a prominent, centrally positioned nucleus and lightly stained cytoplasm. Excitatory neurons have rounded to ovoid somas and are responsible for transmitting stimulatory signals across neural circuits, playing a central role in synaptic signaling and cognitive functions."
point_24382,Excitatory Neuron,0,Brain,0,mouse,Visium HD,"[Image 2]: This image shows a patch of mouse brain tissue containing multiple non-cancerous excitatory neurons, each with an ovoid cell body and prominent nucleus. These neurons are evenly distributed and maintain clear boundaries, facilitating efficient excitatory signal transmission and forming the core of neural networks responsible for information processing."
point_24393,Excitatory Neuron,0,Brain,0,mouse,Visium HD,"[Image 3]: The single excitatory neuron cell exhibits an ovoid morphology with a moderately prominent nucleus and a lightly stained perinuclear region, a typical feature for neurons in healthy mouse brain tissue. This structure supports effective synaptic integration and rapid propagation of excitatory neurotransmission."
point_24414,Excitatory Neuron,0,Brain,0,mouse,Visium HD,"[Image 4]: In this mouse brain tissue section, excitatory neurons are visible as rounded to elongated cells with centrally localized nuclei and pale cytoplasmic backgrounds. The organized cellular arrangement supports their role in maintaining cortical circuitry and orchestrating neural communication."
point_24432,Excitatory Neuron,0,Brain,0,mouse,Visium HD,"[Image 5]: This excitatory neuron presents with a slightly elongated soma, subtle nuclear prominence, and diffuse cytoplasmic staining. These morphological traits reflect the cell’s adaptation for synaptic connectivity and excitatory neurotransmitter release, critical for proper brain function."
point_24438,Excitatory Neuron,0,Brain,0,mouse,Visium HD,"[Image 6]: The excitatory neuron depicted here is characterized by an oval cell body, defined nuclear contours, and faintly stained cytoplasm, reflecting its non-cancerous status and specialized role in transmitting excitatory impulses within the mouse brain."
point_24444,Excitatory Neuron,0,Brain,0,mouse,Visium HD,"[Image 7]: The single cell is an excitatory neuron displaying an elongated, somewhat cylindrical profile with a distinct, dark-staining nucleus. This shape facilitates integration into neuronal circuits and optimizes synaptic input and output, supporting excitatory brain signaling."
point_24454,Excitatory Neuron,0,Brain,0,mouse,Visium HD,"[Image 8]: This mouse brain patch reveals excitatory neurons with rounded or oval somas and central nuclei, interspersed throughout neural tissue. Their morphology underpins their core function in propagating excitatory action potentials and sustaining neural network activity."
point_24505,Excitatory Neuron,0,Brain,0,mouse,Visium HD,"[Image 9]: This excitatory neuron cell displays a compact, spindle-shaped morphology and a distinctly stained nucleus, reflecting poised readiness for neurotransmitter release. Its streamlined structure enhances synaptic efficiency and fidelity within the mouse brain."
point_24672,Excitatory Neuron,0,Brain,0,mouse,Visium HD,"[Image 10]: The neuron features a round, slightly diffuse cell body with a centrally positioned nucleus, characteristic of healthy, non-cancerous excitatory neurons in brain tissue. Its structure is optimized for processing and relaying excitatory synaptic inputs crucial for neural circuit function."
point_24755,Excitatory Neuron,0,Brain,0,mouse,Visium HD,"[Image Pair 1]: This excitatory neuron from non-cancerous mouse brain tissue shows an oval to polygonal cell body with a moderately sized, basophilic nucleus and scarce visible cytoplasm. Excitatory neurons play a key role in transmitting signals via glutamatergic synapses and integrating information across neural circuits."
point_24758,Excitatory Neuron,0,Brain,0,mouse,Visium HD,"[Image Pair 2]: This non-cancerous excitatory neuron from mouse brain displays a triangular to irregular soma with a centrally located, dark-stained nucleus. The cell's prominent nucleus facilitates high transcriptional activity needed for rapid synaptic signaling in neural networks."
point_2476,Excitatory Neuron,0,Brain,0,mouse,Visium HD,"[Image Pair 3]: The image reveals a non-cancerous excitatory neuron in mouse brain, characterized by an elongated oval cell body and a relatively large, darkly stained nucleus. These neurons specialize in propagating action potentials and promoting excitatory neurotransmission."
point_24779,Excitatory Neuron,0,Brain,0,mouse,Visium HD,"[Image Pair 4]: This excitatory neuron exhibits a faintly outlined, polyhedral soma and a pale yet discernible central nucleus, reflecting its active role in transmitting excitatory impulses within healthy mouse brain tissue."
point_24848,Excitatory Neuron,0,Brain,0,mouse,Visium HD,"[Image Pair 5]: This excitatory neuron is identified by its rounded to polygonal soma with a central, conspicuous nucleus and minimal visible cytoplasm. Its structure supports integration and rapid transmission of excitatory synaptic signals."
point_24856,Excitatory Neuron,0,Brain,0,mouse,Visium HD,"[Image Pair 6]: This neuron displays a pyramidal or triangular soma and a prominent, centrally positioned nucleus, typical of excitatory neurons responsible for synaptic excitation in the non-cancerous mouse cortex."
point_24867,Excitatory Neuron,0,Brain,0,mouse,Visium HD,"[Image Pair 7]: The image shows an excitatory neuron with an amorphous, faint soma and an indistinct, basophilic nucleus, reflecting functional diversity and adaptability in synaptic signaling within the mouse brain."
point_24958,Excitatory Neuron,0,Brain,0,mouse,Visium HD,"[Image Pair 8]: This excitatory neuron reveals an irregularly contoured soma with a centrally located, dark-stained nucleus, specialized for propagating excitatory postsynaptic potentials in cortical circuitry."
point_25141,Excitatory Neuron,0,Brain,0,mouse,Visium HD,"[Image Pair 9]: The cell displays a rounded soma with a prominently visible, darkly stained nucleus and inconspicuous cytoplasm, features supporting efficient excitatory neurotransmission by mouse cortical neurons."
point_25200,Excitatory Neuron,0,Brain,0,mouse,Visium HD,"[Image Pair 10]: This non-cancerous excitatory neuron exhibits a rounded, pale-staining soma and a diffuse, faintly basophilic nucleus, characteristic of neural cells involved in rapid signal relay within the healthy mouse brain."
point_2528,Excitatory Neuron,0,Brain,0,mouse,Visium HD,"[Image Pair 1]: This single excitatory neuron from non-cancerous mouse brain tissue, visualized using Visium HD, displays a large, round cell body with a prominent, dark-stained nucleus and diffuse cytoplasm. Excitatory neurons exhibit extended dendritic processes, though not distinctly visible here, which facilitate neurotransmitter release for rapid signal propagation in neural circuits."
point_25334,Microglia,0,Brain,0,mouse,Visium HD,"[Image Pair 2]: This single microglia cell from healthy mouse brain tissue, visualized via Visium HD, has a small, oval-to-round cell body with a relatively dense nucleus and scant cytoplasm. Microglia act as resident immune cells, monitoring neural tissue for injury or pathogens and adopting amoeboid morphology upon activation."
point_25340,Excitatory Neuron,0,Brain,0,mouse,Visium HD,"[Image Pair 3]: This excitatory neuron from non-cancerous mouse brain, viewed with Visium HD, presents a rounded soma with a relatively pale cytoplasm and distinct nucleus. Excitatory neurons are characterized by their role in synaptic transmission, possessing extensive dendritic arbors and axons for connectivity, though processes are not resolved in this patch."
point_25392,Excitatory Neuron,0,Brain,0,mouse,Visium HD,"[Image Pair 4]: This excitatory neuron cell from healthy mouse brain, imaged by Visium HD, shows a well-defined, round cell body with a centralized, dark-stained nucleus. These neurons specialize in rapid synaptic communication by releasing glutamate, mediating excitation throughout neural networks."
point_25403,Excitatory Neuron,0,Brain,0,mouse,Visium HD,[Image Pair 5]: This excitatory neuron from mouse brain tissue demonstrates a rounded to slightly oval soma with prominent nucleus and faint cytoplasm on Visium HD imaging. Excitatory neurons propagate nerve impulses via glutamatergic synapses and coordinate higher-order brain functions.
point_2541,Excitatory Neuron,0,Brain,0,mouse,Visium HD,"[Image Pair 6]: This Visium HD-captured excitatory neuron in mouse brain tissue reveals a large, rounded cell body and distinct nucleus. As functional units of cortical circuits, excitatory neurons relay ascending signals through glutamate-mediated synapses, supporting neural excitation and plasticity."
point_25414,Excitatory Neuron,0,Brain,0,mouse,Visium HD,"[Image Pair 7]: This excitatory neuron from the healthy mouse brain, visualized with Visium HD, exhibits a rounded soma, slightly granular cytoplasm, and a prominent central nucleus. Excitatory neurons integrate synaptic input and transmit depolarizing signals critical for brain activity."
point_25441,Excitatory Neuron,0,Brain,0,mouse,Visium HD,"[Image Pair 8]: This single excitatory neuron from non-cancerous mouse brain, shown by Visium HD, displays an oval-shaped cell body and dark-stained nucleus. The well-preserved structure supports its primary function of fast excitatory neurotransmission within cortical circuits."
point_25442,Excitatory Neuron,0,Brain,0,mouse,Visium HD,"[Image Pair 9]: This excitatory neuron cell from mouse brain, imaged with Visium HD, features a rounded soma, clear nuclear region, and minimal perikaryal cytoplasm. Excitatory neurons are essential for transmitting electrical impulses and facilitating neural network excitation."
point_25546,Excitatory Neuron,0,Brain,0,mouse,Visium HD,"[Image Pair 10]: This healthy mouse brain excitatory neuron, captured by Visium HD, shows a rounded cell body with a distinct, darkly stained nucleus and light cytoplasm. These neurons transmit excitatory signals and form the foundational circuitry for neural processing."
point_25562,Excitatory Neuron,0,Brain,0,mouse,Visium HD,"[Image 1]: This Excitatory Neuron from the mouse brain, viewed with Visium HD technology, displays a large, round nucleus with prominent nucleoli within an oval to polygonal cell body. The lightly stained cytoplasm surrounds the nucleus, and this neuronal morphology supports rapid synaptic transmission required for excitatory signaling in neural circuits."
point_25607,Excitatory Neuron,0,Brain,0,mouse,Visium HD,"[Image 2]: This Excitatory Neuron exhibits a distinct, darkly stained, roughly triangular nucleus within a moderately sized, angular cell body. The clear nuclear border and perinuclear cytoplasm facilitate high metabolic activity, necessary for neurotransmitter release and fast synaptic signaling in healthy brain tissue."
point_2574,Excitatory Neuron,0,Brain,0,mouse,Visium HD,"[Image 3]: This Excitatory Neuron displays an oval cell body and a large, kidney-shaped nucleus with dispersed chromatin, characteristic of active transcription. The cell’s lightly stained cytoplasm accommodates extensive dendritic and axonal processes, essential for integrating and propagating excitatory impulses within the mouse brain."
point_25748,Excitatory Neuron,0,Brain,0,mouse,Visium HD,"[Image 4]: This Excitatory Neuron features a prominent, round, pale nucleus occupying much of the oval soma, with a thin rim of cytoplasm. The euchromatic nucleus enables robust gene expression to sustain excitatory neurotransmitter synthesis and synaptic connectivity in healthy brain neurons."
point_25764,Excitatory Neuron,0,Brain,0,mouse,Visium HD,"[Image 5]: This Excitatory Neuron is characterized by a medium-sized, roughly circular cell body and a faintly outlined, round nucleus. The relatively uniform chromatin pattern supports continuous protein synthesis, fundamental for maintaining high rates of excitatory signal transmission in the mouse brain."
point_25769,Excitatory Neuron,0,Brain,0,mouse,Visium HD,"[Image 6]: This Excitatory Neuron reveals an irregularly shaped, oval soma with a prominent, vesicular nucleus containing small nucleoli. The less dense cytoplasm is indicative of active transcription and translation, reflecting the neuron’s vital role in mediating rapid excitatory synaptic activity."
point_25911,Excitatory Neuron,0,Brain,0,mouse,Visium HD,"[Image 7]: This Excitatory Neuron shows a round to oval cell body dominated by a pale, euchromatic nucleus. The clear nuclear and cytoplasmic boundaries highlight an actively metabolizing cell, supporting its primary function of generating and propagating excitatory synaptic potentials."
point_2592,Excitatory Neuron,0,Brain,0,mouse,Visium HD,"[Image 8]: This Excitatory Neuron displays a somewhat irregular, pyramidal cell body and an eccentrically placed, vesicular nucleus. The visible cytoplasm suggests a prominent role in producing neurotransmitters and supporting processes that facilitate excitatory neural signaling pathways."
