cell_id,cell-type,cell disease state,tissue,tissue disease state,source,st technology,caption
daecagch-1,cultured cell.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 4]: The non-cancerous cultured cell in the ovarian tissue patch appears rounded with relatively uniform size, a moderate amount of cytoplasm, and a centrally placed, prominent nucleus. This morphology reflects an actively proliferating, healthy state typical of cultured cells used for experimental and regenerative purposes."
dakaihjk-1,monocyte.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 5]: The non-cancerous monocyte in the ovarian tissue patch possesses a large, kidney-shaped nucleus and scant, pale cytoplasm. Monocytes are precursors to macrophages and dendritic cells and are involved in immune surveillance, migrating through tissues to respond to inflammatory signals."
danbokfd-1,epithelial cell of lower respiratory tract.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 6]: The non-cancerous epithelial cell of the lower respiratory tract present in ovarian tissue is polygonal, with clear cell borders and centrally positioned, round nuclei. Functionally, these cells provide a selective barrier and contribute to tissue integrity, with preservation of their distinct morphology indicating healthy epithelium."
daoieldn-1,endothelial cell.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 7]: The non-cancerous endothelial cell in the ovarian tissue patch is elongated and spindle-shaped with a thin rim of cytoplasm and a flattened, oval nucleus. Endothelial cells line blood vessels, contributing to vascular barrier function, tissue perfusion, and regulating nutrient and immune cell passage."
dbdkcced-1,macrophage.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 8]: The non-cancerous macrophage in the ovarian tissue shows an irregular shape with prominent cytoplasm and an eccentric, oval nucleus. These cells play key roles in phagocytosis, debris clearance, and orchestrating immune responses in the tissue microenvironment."
dbeapamo-1,epithelial cell of lower respiratory tract.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 9]: The non-cancerous epithelial cell of the lower respiratory tract in ovarian tissue features a polygonal outline, moderate eosinophilic cytoplasm, and round, centrally placed nuclei. Epithelial cells maintain tissue integrity and support selective permeability in the local microenvironment."
dbgoamkp-1,"CD8-positive, alpha-beta T cell.",nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 10]: The non-cancerous CD8-positive, alpha-beta T cell in the ovarian tissue patch is small to medium-sized, round, with dense cytoplasm and a centrally located round nucleus. These lymphocytes are key effectors in immune surveillance, targeting and eliminating infected or abnormal cells to preserve tissue health."
dbgpemch-1,T cell.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 1]: This non-cancerous T cell from the human ovary, visualized with Xenium spatial transcriptomics, displays a small, round morphology with a high nuclear-to-cytoplasmic ratio, dense basophilic nucleus, and minimal cytoplasm, consistent with its immune surveillance and regulatory functions within ovarian tissue."
dbhoippm-1,endothelial cell.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 2]: This non-cancerous endothelial cell from the human ovary exhibits an elongated, flattened shape with a centrally located, oval nucleus and thin cytoplasm, enabling its critical role in lining and maintaining the integrity of blood vessels within ovarian tissue, as revealed by Xenium spatial transcriptomics imaging."
dcdbmpko-1,epithelial cell of lower respiratory tract.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 3]: This non-cancerous epithelial cell of the lower respiratory tract, present in the human ovary, displays a polygonal shape with moderate cytoplasm and a round, centrally located nucleus, supporting its barrier and protective role; visualized using Xenium spatial transcriptomics technology."
dcdedhon-1,cultured cell.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 4]: This non-cancerous cultured cell from human ovary has a plump, oval to polygonal morphology with prominent nucleus and well-defined cytoplasm, reflecting healthy cellular status and adaptability to in vitro conditions, as observed by Xenium spatial transcriptomics."
dcfmonaa-1,cultured cell.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 5]: This non-cancerous cultured cell from the human ovary demonstrates a round to slightly polygonal shape with clear cell borders and a prominent central nucleus, representing a healthy, proliferative phenotype maintained in vitro as captured using Xenium spatial transcriptomics."
dcgbnfoh-1,epithelial cell of lower respiratory tract.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 6]: This non-cancerous epithelial cell of the lower respiratory tract from the human ovary features a polygonal contour, centrally placed round nucleus, and moderate cytoplasm, indicative of a well-differentiated cell functioning as a protective epithelial barrier, as visualized with Xenium spatial transcriptomics."
dckhepic-1,epithelial cell of lower respiratory tract.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 7]: This non-cancerous epithelial cell of the lower respiratory tract, identified in the human ovary, is characterized by a rounded to polygonal outline, with a distinct central nucleus and moderate cytoplasm, supporting a structural and barrier role, as shown by Xenium spatial transcriptomics."
ddjbdefa-1,epithelial cell.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 8]: This non-cancerous epithelial cell from human ovary presents with a polygonal shape, well-defined cell borders, and a centrally located nucleus, typical of epithelial tissue involved in barrier and secretory functions, visualized with Xenium spatial transcriptomics technology."
ddlaonbd-1,epithelial cell of lower respiratory tract.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 9]: This non-cancerous epithelial cell of the lower respiratory tract, present in the human ovary, has a round to polygonal form with a central, round nucleus and ample cytoplasm, supporting its protective and absorptive function, as visualized using Xenium spatial transcriptomics."
deielgkd-1,monocyte.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 10]: This non-cancerous monocyte from the human ovary is large and round with an indented, kidney-shaped nucleus and abundant pale cytoplasm, reflecting its immune surveillance role and capacity for differentiation into macrophages, as captured by Xenium spatial transcriptomics."
demmdffj-1,endothelial cell.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 1]: This non-cancerous endothelial cell from the human ovary, visualized using Xenium spatial transcriptomics, displays an elongated, flattened morphology with oval nucleus and thin cytoplasmic extensions, forming part of the vascular lining essential for selective permeability and tissue homeostasis."
dfcampno-1,epithelial cell.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 2]: This non-cancerous epithelial cell from the human ovary, obtained by Xenium technology, exhibits a polygonal shape with dense cytoplasm and a centrally located round nucleus, contributing to the tissue’s protective barrier and secretory functions."
dfcdceai-1,epithelial cell.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 3]: This non-cancerous ovarian epithelial cell reveals a cuboidal to columnar morphology with a prominent, basally positioned nucleus and moderate cytoplasm, facilitating surface protection and selective molecular transport within the ovarian tissue."
dfcehcck-1,macrophage.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 4]: This non-cancerous macrophage in the human ovary, captured via Xenium spatial transcriptomics, is large and irregularly shaped with abundant cytoplasm and a centrally located oval nucleus, specialized for phagocytosis and tissue immune surveillance."
dfgplgjm-1,epithelial cell of lower respiratory tract.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 5]: This non-cancerous lower respiratory tract epithelial cell in the ovary appears rounded with a relatively large nucleus, and forms cohesive layers, functioning in mucociliary defense and protection even in ectopic locations."
dgfcjjme-1,epithelial cell of lower respiratory tract.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 6]: This non-cancerous epithelial cell of lower respiratory tract origin, observed in ovarian tissue, is rounded to cuboidal with a prominent nucleus and compact cytoplasm, maintaining barrier integrity and facilitating local tissue defense."
dgijboig-1,epithelial cell of lower respiratory tract.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 7]: This lower respiratory tract epithelial cell, present in non-cancerous ovary and visualized with Xenium technology, is polygonal with a large, round nucleus and moderate cytoplasm, structurally adapted for barrier formation and immune protection."
dgkfplke-1,cultured cell.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 8]: This non-cancerous cultured cell from the ovary, depicted using Xenium spatial transcriptomics, is spindle-shaped with elongated cytoplasm and an oval nucleus, indicative of active proliferation and adaptation to in vitro conditions."
dhhlkhgm-1,epithelial cell of lower respiratory tract.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 9]: This non-cancerous lower respiratory tract epithelial cell within ovarian tissue is polygonal with centralized, dark-staining nucleus and cohesive arrangement, supporting its barrier and secretory functions at the tissue interface."
dhhmhbob-1,macrophage.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 10]: This non-cancerous ovarian macrophage, identified by Xenium technology, is characterized by an irregular outline, granular cytoplasm, and a prominent nucleus, optimized for phagocytic activity and modulation of local immune responses."
dhiimbpo-1,epithelial cell.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 1]: This non-cancerous ovarian epithelial cell displays a rounded to polygonal shape with a prominent, centrally located nucleus and moderate cytoplasm. The cell forms part of a tightly packed epithelial layer, contributing to the protective and secretory functions typical of healthy human ovarian surface epithelium."
dhlphadb-1,epithelial cell.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 2]: This non-cancerous epithelial cell from the human ovary is relatively uniform, with a rounded profile, distinct nuclear membrane, and moderate basophilic cytoplasm. Its morphology supports its role in barriers and selective transport, maintaining ovarian tissue integrity."
dibiknid-1,epithelial cell of lower respiratory tract.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 3]: This lower respiratory tract-derived epithelial cell exhibits a rounded to slightly polygonal shape, moderate size, and prominent nucleus with visible nucleolus. The cytoplasm is basophilic, suggesting metabolic activity, and its structure is suited for barrier and ciliary functions typical of airway epithelia, though located ectopically in the ovary."
dibpeiof-1,epithelial cell of lower respiratory tract.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 4]: This non-cancerous lower respiratory tract epithelial cell is oval to polygonal with a large, centrally placed nucleus and moderate cytoplasm, forming part of a compact cell layer. Its morphology is characteristic of cells specialized for mucosal protection and regulated molecular transport."
dieceenp-1,cultured cell.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 5]: This non-cancerous cultured cell from the ovary is polygonal to rounded, with a regular nuclear contour and moderate cytoplasm, consistent with healthy, proliferative epithelial cultures often used in research models of ovarian biology."
difffbnn-1,intestinal epithelial cell.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 6]: This non-cancerous intestinal epithelial cell is elongated with an oval nucleus and visible cytoplasmic boundaries, reflecting adaptation for absorptive and barrier functions. The morphology is typical for enterocyte-like cells, despite their ectopic ovarian location."
digcbifd-1,epithelial cell of lower respiratory tract.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 7]: This lower respiratory tract epithelial cell in the ovary is rounded with a distinct nuclear-cytoplasmic ratio, euchromatic nucleus, and moderate cytoplasm. The tightly packed arrangement supports mucosal defense and homeostatic roles."
dikbghin-1,epithelial cell of lower respiratory tract.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 8]: This non-cancerous lower respiratory tract epithelial cell exhibits a polygonal to rounded shape, with a prominent nucleus and densely staining cytoplasm, indicative of active metabolic and barrier functions important in mucosal tissues."
diniekoh-1,epithelial cell.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 9]: This non-cancerous ovarian epithelial cell has a rounded contour, central nucleus, and moderate cytoplasm, with close apposition to neighboring cells. Its orderly structure is consistent with epithelial cell adhesion and barrier maintenance."
dipjbejh-1,endothelial cell of vascular tree.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 10]: This non-cancerous endothelial cell of the ovarian vascular tree is slightly elongated with an oval nucleus and minimal cytoplasm, forming a flattened mono-layer typical for endothelial lining, crucial for vascular permeability and tissue perfusion."
djcomobh-1,epithelial cell of lower respiratory tract.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 1]: This non-cancerous epithelial cell from the lower respiratory tract, imaged in the human ovary via Xenium spatial transcriptomics, exhibits a polygonal shape with a centrally placed, round nucleus and moderate cytoplasm. Epithelial cells form protective barriers, and here display tightly packed arrangement and uniform size that supports barrier integrity and selective permeability."
djhpapng-1,cortical cell of adrenal gland.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 2]: This non-cancerous adrenal cortical cell in the human ovary, visualized by Xenium technology, is polygonal and medium-sized with an abundant, pale cytoplasm and centrally located, round nucleus. Cortical cells synthesize steroid hormones and show a granular cytoplasm indicative of active metabolism and hormone production."
djjidkmp-1,epithelial cell.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 3]: This non-cancerous epithelial cell in the human ovary, captured using Xenium spatial transcriptomics, is a cuboidal to polygonal cell with a prominent round nucleus and moderate, eosinophilic cytoplasm. Epithelial cells maintain tissue homeostasis by providing structural support and mediating selective transport."
djmgipdg-1,cultured cell.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 4]: This non-cancerous cultured cell in the human ovary, imaged by Xenium technology, displays a rounded, slightly variable morphology with a central nucleus and lightly stained cytoplasm. Cultured cells often adopt this uniform appearance due to in vitro conditions, preserving their proliferative and metabolic functions."
djmkjcpf-1,epithelial cell of lower respiratory tract.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 5]: This non-cancerous epithelial cell from the lower respiratory tract located in the human ovary, imaged with Xenium, has a roughly polygonal shape, distinct central nucleus, and moderate cytoplasm. Such cells are adapted for forming lining barriers with tight cellular junctions and selective permeability."
dkaanjgp-1,macrophage.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 6]: This non-cancerous macrophage in the human ovary, visualized with Xenium spatial transcriptomics, is large, round to oval with an abundant, granular cytoplasm and an eccentric nucleus. Macrophages function in phagocytosis and immune surveillance, evident here by their irregular outline and ample cytoplasm."
dkecnhda-1,epithelial cell.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 7]: This non-cancerous epithelial cell in the human ovary, as shown by Xenium, appears cuboidal with a basophilic, round nucleus and moderate cytoplasm. The organization into layers reflects a role in barrier formation, tissue structural integrity, and active exchange."
dkfpckje-1,macrophage.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 8]: This non-cancerous macrophage in the human ovary, captured via Xenium, is a large, ovoid cell with abundant vacuolated cytoplasm and an eccentric, sometimes irregular nucleus. Such morphology supports their role in debris clearance, antigen presentation, and immune regulation within the tissue microenvironment."
dkiecfcn-1,goblet cell.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 9]: This non-cancerous goblet cell in the human ovary, visualized using Xenium, demonstrates a distended, goblet-like shape with a pale, mucin-rich cytoplasm and compressed basal nucleus. Goblet cells are specialized for mucus secretion, contributing to lubrication and barrier function."
dkkdccfm-1,epithelial cell.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 10]: This non-cancerous epithelial cell in the human ovary, imaged with Xenium, exhibits a polygonal morphology, central round nucleus, and moderate, eosinophilic cytoplasm. These morphological features indicate a structural role in lining and protecting ovarian tissue while mediating selective absorption or secretion."
dknjcigi-1,macrophage.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 1]: This non-cancerous ovarian macrophage displays an irregular, rounded morphology with abundant cytoplasm and an eccentrically placed, oval nucleus. Macrophages are relatively large cells visible among smaller surrounding cells, characterized by their phagocytic function, essential for tissue homeostasis and immune defense."
dlaehigl-1,cultured cell.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 2]: This non-cancerous cultured cell from the ovary is generally round to oval in shape, with moderate cytoplasm and a distinct, centrally located nucleus. The regular morphology suggests stable growth conditions, while the cell’s size and clear boundaries support its function in tissue maintenance and experimental study."
dlajinml-1,epithelial cell of lower respiratory tract.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 3]: This non-cancerous lower respiratory tract epithelial cell in ovarian tissue appears polygonal with well-defined borders and a large, round nucleus. The cytoplasm is moderate, supporting barrier function and selective permeability typical of epithelial cells."
dldhkcgp-1,epithelial cell.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 4]: This non-cancerous ovarian epithelial cell demonstrates a polygonal shape, with ample cytoplasm and a prominent central nucleus. These characteristics underline its role in forming protective layers and supporting tissue architecture in the ovary."
dlelooei-1,macrophage.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 5]: This non-cancerous macrophage within the ovary possesses an irregular, amoeboid shape, abundant cytoplasm, and a distinctly indented nucleus. Its morphology reflects active motility and robust phagocytic activity, vital for immune defense and tissue remodeling."
dlhhdcje-1,epithelial cell.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 6]: This non-cancerous ovarian epithelial cell features a polygonal contour, moderate nuclear-to-cytoplasmic ratio, and a centrally located round nucleus. Structured for cohesive attachment, these cells contribute to the protective and absorptive surfaces within ovarian tissue."
dljbbmik-1,epithelial cell of lower respiratory tract.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 7]: This non-cancerous lower respiratory tract epithelial cell in ovarian tissue has a cuboidal-to-polygonal profile, distinct cell borders, and a conspicuous round nucleus. Its morphology is adapted for lining surfaces, regulating permeability, and mediating mucosal defense."
dlkkdjoi-1,monocyte.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 8]: This non-cancerous ovarian monocyte exhibits a large, rounded morphology with a moderate amount of cytoplasm and a kidney-shaped or indented nucleus. Morphologically poised for differentiation or migration, monocytes function in immune surveillance and precursor recruitment for macrophage and dendritic cell lineages."
dlmjield-1,epithelial cell of lower respiratory tract.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 9]: This non-cancerous lower respiratory tract epithelial cell in ovarian tissue shows a polygonal outline, moderate cytoplasm, and a round, centrally positioned nucleus, optimized for barrier and secretory functions essential to epithelial surfaces."
dmpoefdi-1,epithelial cell.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 10]: This non-cancerous ovarian epithelial cell is polygonal with a relatively high nucleus-to-cytoplasm ratio and a large, central nucleus. These features facilitate tight intercellular junctions and effective tissue layering within the ovary."
doadhmao-1,epithelial cell.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 1]: This non-cancerous ovarian epithelial cell displays a polygonal to cuboidal shape with a moderate size, central round nucleus, and high nuclear-to-cytoplasmic ratio. Arranged in tightly packed clusters, these cells form a barrier and help in selective secretion and absorption within the ovarian tissue."
dodgogdb-1,epithelial cell.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 2]: The non-cancerous ovarian epithelial cell is polygonal with distinct cell boundaries and a large, centrally located nucleus. The cells are moderately sized and closely joined, contributing to ovarian surface integrity and controlled molecular exchange."
doimhaoj-1,epithelial cell.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 3]: This non-cancerous epithelial cell from the ovary shows a rounded to polygonal morphology, with a prominent central nucleus and dense, pale cytoplasm. Arranged in sheets, these cells act as a selective barrier and are involved in metabolic support of ovarian tissue."
dolgmbml-1,neutrophil.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 4]: This non-cancerous neutrophil in the ovary is small, round, and contains a multilobed nucleus with granular cytoplasm. Neutrophils are essential for immune defense, rapidly migrating to sites of inflammation and phagocytizing pathogens within ovarian tissue."
dolkbdmh-1,epithelial cell of lower respiratory tract.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 5]: This non-cancerous lower respiratory tract epithelial cell found in the ovary has a rounded to slightly columnar shape with a centrally positioned nucleus and abundant cytoplasm, supporting barrier and mucociliary functions even in ectopic ovarian locations."
doolebge-1,epithelial cell.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 6]: The non-cancerous ovarian epithelial cell exhibits a polygonal outline, moderate cell size, and a round, centrally placed nucleus. These features enable the cells to provide a protective lining and participate in local tissue homeostasis in the ovary."
dpbeghne-1,epithelial cell of lower respiratory tract.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 7]: This non-cancerous lower respiratory tract epithelial cell present in the ovary is rounded with a central, dark-stained nucleus and distinct cell membrane. Such cells participate in forming a mucosal barrier and facilitate selective exchange within an ectopic ovarian context."
dpclfjnk-1,epithelial cell of lower respiratory tract.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 8]: The non-cancerous lower respiratory tract epithelial cell in the ovary exhibits a rounded morphology, moderate cytoplasmic volume, and a prominent round nucleus. These cells contribute to epithelial integrity and ciliary functions when present outside their typical location."
dpeokfnc-1,epithelial cell.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 9]: This non-cancerous ovarian epithelial cell features a polygonal shape, moderate size, well-defined borders, and a centrally situated nucleus. The cell’s arrangement supports tissue structure and regulates molecular passage within ovarian epithelium."
dphjkjco-1,epithelial cell.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 10]: The non-cancerous ovarian epithelial cell displays an elongated to polygonal shape, a centrally placed round nucleus, and moderate cytoplasm. These cells create a protective monolayer, regulate secretion, and maintain ovarian surface homeostasis."
dpkahnhj-1,epithelial cell.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 1]: The non-cancerous epithelial cell from the human ovary is polygonal with a relatively large, round nucleus and dense cytoplasm. Epithelial cells in this context are tightly packed, forming continuous sheets that serve as a protective barrier and contribute to hormone production and ovarian surface integrity."
eaaglhci-1,epithelial cell of lower respiratory tract.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 2]: The non-cancerous epithelial cell of the lower respiratory tract, observed in ovarian tissue, exhibits a rounded to cuboidal shape with moderate cytoplasm and a prominent central nucleus. Such epithelial cells serve in lining and protection, supporting mucosal barriers even in ectopic locations."
eajbmfbg-1,epithelial cell.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 3]: This non-cancerous ovarian epithelial cell has a polygonal contour, central round nucleus, and abundant cytoplasm. Epithelial cells function in surface coverage, secretion, and forming tight cellular junctions that preserve tissue compartmentalization."
ebedgaoo-1,endothelial cell.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 4]: The non-cancerous endothelial cell in the human ovary is spindle-shaped with elongated nuclei and scant cytoplasm. Endothelial cells line blood vessels, modulating vascular permeability, and maintain fluid exchange critical to ovarian function."
ebgneffk-1,epithelial cell of lower respiratory tract.,nondisease,Ovary,nondisease,Human,Xenium,[Image Pair 5]: The non-cancerous epithelial cell of lower respiratory tract morphology in ovarian tissue is round to cuboidal with a centrally located nucleus and moderate cytoplasm. Their primary function is serving as a selective barrier and facilitating surface transport.
ebhmapkg-1,epithelial cell of lower respiratory tract.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 6]: This non-cancerous epithelial cell of the lower respiratory tract type, present in ovarian tissue, displays a rounded form, moderate nuclear-to-cytoplasmic ratio, and close apposition to neighboring cells, reflecting its barrier and secretory roles."
ebkgeeih-1,stromal cell.,nondisease,Ovary,nondisease,Human,Xenium,[Image Pair 7]: The non-cancerous stromal cell from the ovary exhibits an elongated or spindle-shaped morphology with faint cytoplasm and oval nuclei. Stromal cells provide structural support and secrete extracellular matrix components to maintain ovarian architecture.
ebkkjhla-1,cultured cell.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 8]: The non-cancerous cultured cell in ovarian tissue appears polygonal with a defined nucleus and moderate cytoplasm. Cultured cells retain basic structural integrity and can model surface adhesion, nutrient absorption, or other epithelial-like roles."
ebkpnaan-1,macrophage.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 9]: The non-cancerous macrophage in the ovary has an irregular shape, abundant pale cytoplasm, and an eccentric nucleus. Macrophages are immune cells involved in phagocytosis and tissue remodeling, essential for maintaining local immune surveillance."
ecadmhbn-1,epithelial cell of lower respiratory tract.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 10]: This non-cancerous epithelial cell of lower respiratory tract origin found in ovary exhibits cuboidal morphology, centrally placed nucleus, and tightly apposed cell borders, highlighting its role in lining and protecting tissue surfaces."
ecahjlii-1,T cell.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 1]: This single cell is a non-cancerous T cell from the human ovary, visualized with Xenium spatial transcriptomics. The cell is small and round with a prominent, densely stained nucleus and minimal cytoplasm, features typical of lymphocytes. T cells are critical immune cells involved in mediating adaptive immune responses and surveillance within ovarian tissue."
eccomgii-1,cultured cell.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 2]: This single cell is a non-cancerous cultured cell from the human ovary, seen with Xenium spatial transcriptomics. It displays an oval to elongated shape, moderate cytoplasmic volume, and a less condensed nucleus, characteristic of actively proliferating or differentiating cultured cells, which support tissue maintenance and in vitro expansion."
ecfdfdng-1,epithelial cell.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 3]: This single cell is a non-cancerous epithelial cell from the human ovary, captured by Xenium spatial transcriptomics. The cell has a polygonal shape, with a relatively large oval nucleus and abundant cytoplasm, indicative of epithelial cells that form cohesive sheets, providing a protective and functional barrier in ovarian tissue."
ecijbfel-1,cultured cell.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 4]: This single cell is a non-cancerous cultured cell from the human ovary, observed using Xenium spatial transcriptomics. The cell morphology includes a roundish outline, large nucleus, and moderate cytoplasm, consistent with cells adapted to in vitro culture that support modeling of ovarian cell functions and regenerative processes."
eclndflc-1,epithelial cell.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 5]: This single cell is a non-cancerous epithelial cell from the human ovary, visualized with Xenium spatial transcriptomics. It presents as a cuboidal to polygonal cell, with a distinct oval nucleus and ample cytoplasm, reflecting its role in forming epithelial layers for tissue protection and secretion."
ecmbljhn-1,plasma cell.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 6]: This single cell is a non-cancerous plasma cell from the human ovary, visualized with Xenium spatial transcriptomics. The cell exhibits an eccentric nucleus, moderate-to-abundant basophilic cytoplasm, and a perinuclear clearing, classic for plasma cells specialized in antibody production and local immune defense in ovarian tissue."
edhhpdlp-1,macrophage.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 7]: This single cell is a non-cancerous macrophage from the human ovary, seen in Xenium spatial transcriptomics images. The macrophage has an irregular, elongated shape with abundant cytoplasm and an oval eccentric nucleus, features that enable phagocytosis and tissue surveillance essential for ovarian immune homeostasis."
edidnkio-1,plasma cell.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 8]: This single cell is a non-cancerous plasma cell from the human ovary, obtained using Xenium spatial transcriptomics. It displays an oval outline with an eccentric nucleus and moderately granular cytoplasm, characteristic of plasma cells actively secreting immunoglobulins to support humoral immunity in ovarian tissue."
ediihodn-1,myeloid cell.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 9]: This single cell is a non-cancerous myeloid cell from the human ovary, captured with Xenium spatial transcriptomics. It demonstrates an irregular outline, slightly lobulated nucleus, and moderate cytoplasm, indicating a myeloid lineage cell involved in innate immune responses and inflammatory regulation within the ovary."
eehiifgl-1,smooth muscle cell.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 10]: This single cell is a non-cancerous smooth muscle cell from the human ovary, imaged via Xenium spatial transcriptomics. The cell is elongated and spindle-shaped, with a centrally located nucleus and eosinophilic cytoplasm, enabling contractile functions that support ovarian tissue structure and function."
eehknile-1,endothelial cell of vascular tree.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 1]: This single cell is a non-cancerous endothelial cell of the vascular tree in the human ovary. The cell displays an elongated, flattened morphology, with a thin cytoplasm and centrally located, oval-shaped nucleus. Endothelial cells line blood vessels, controlling vascular permeability and playing a crucial role in tissue homeostasis and nutrient exchange."
eeplhkcp-1,epithelial cell of lower respiratory tract.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 2]: This single cell is a non-cancerous epithelial cell from the lower respiratory tract, observed in the human ovary. It exhibits a polygonal to cuboidal shape, moderate cytoplasm, and a centrally placed round nucleus, typical of secretory and barrier-forming epithelia involved in protection and mucociliary function."
efhccbmh-1,macrophage.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 3]: This single cell is a non-cancerous macrophage in the human ovary. Macrophages appear as large, irregularly shaped cells with abundant pale cytoplasm and an eccentrically placed nucleus. They function in immune surveillance and phagocytosis, clearing debris and mediating tissue repair."
efidmlnf-1,epithelial cell of lower respiratory tract.,nondisease,Ovary,nondisease,Human,Xenium,"[Image Pair 4]: This single cell is a non-cancerous epithelial cell of the lower respiratory tract in the human ovary. It has a rounded to polygonal outline with relatively dense cytoplasm and a clearly defined, centrally located nucleus, consistent with its barrier and secretory functions."
