cell_id,cell-type,cell disease state,tissue,tissue disease state,source,st technology,caption
point_143507,Podocyte,0,Kidney,0,mouse,Visium HD,"[Image Pair 1]: This non-cancerous podocyte from the mouse kidney exhibits a large, round nucleus with finely granular chromatin and abundant cytoplasm. Podocytes are specialized, epithelial cells with foot-like processes that wrap around glomerular capillaries, maintaining the filtration barrier essential for kidney function."
point_14424,Podocyte,0,Kidney,0,mouse,Visium HD,"[Image Pair 2]: This non-cancerous mouse kidney podocyte is identifiable by its large, oval nucleus and moderate cytoplasm, situated along the glomerular tuft. Podocytes are crucial for selective filtration in the glomerulus, forming interdigitating foot processes that create filtration slits."
point_144618,Podocyte,0,Kidney,0,mouse,Visium HD,"[Image Pair 3]: This podocyte cell within the non-cancerous mouse kidney has a prominent, euchromatic nucleus and cytoplasmic extensions. Podocytes maintain the glomerular filtration barrier through their interdigitating foot processes, regulating passage of macromolecules from blood to urine."
point_144645,Podocyte,0,Kidney,0,mouse,Visium HD,"[Image Pair 4]: The podocyte shown here from the mouse kidney is characterized by a sizeable, round nucleus and visible cytoplasm, often found adjacent to capillaries. These cells form a vital part of the glomerular filtration barrier, with intricate foot processes crucial for selective permeability."
point_144684,Podocyte,0,Kidney,0,mouse,Visium HD,"[Image Pair 5]: This healthy podocyte cell from the mouse kidney shows a central, rounded nucleus and ample cytoplasm. Podocytes' specialized foot processes envelop the glomerular capillaries, ensuring the integrity of the filtration barrier and preventing protein loss in urine."
point_144727,Podocyte,0,Kidney,0,mouse,Visium HD,"[Image Pair 6]: The depicted podocyte in the non-cancerous mouse kidney has a large, lightly stained nucleus and distinct cytoplasmic margin. As filtration barrier cells, podocytes' foot processes cover glomerular capillaries, playing a key role in preventing proteinuria."
point_144871,Podocyte,0,Kidney,0,mouse,Visium HD,"[Image Pair 7]: This podocyte cell features a prominent oval nucleus with a well-defined cytoplasm, located within the mouse kidney. These specialized epithelial cells are essential for glomerular filtration, utilizing foot processes to maintain structural and functional filtration integrity."
point_144893,Podocyte,0,Kidney,0,mouse,Visium HD,"[Image Pair 8]: The visualized non-cancerous podocyte has a conspicuous, rounded nucleus and appears anchored to the glomerular basement membrane. Podocytes' interdigitating processes form slit diaphragms, governing the selective permeability of the renal filtration unit."
point_145110,Podocyte,0,Kidney,0,mouse,Visium HD,"[Image Pair 9]: This podocyte cell, observed in the mouse kidney, reveals a dense, spherical nucleus and modest cytoplasmic area. Podocytes support the architecture of the glomerulus with foot processes that ensure efficient and selective blood filtration."
point_145151,Podocyte,0,Kidney,0,mouse,Visium HD,"[Image Pair 10]: This podocyte cell from the healthy mouse kidney displays a large, euchromatic nucleus and well-defined cytoplasm. Key for kidney filtration, podocytes use their foot processes to cover glomerular capillaries, preventing leakage of proteins into the urine."
point_145289,Podocyte,0,Kidney,0,mouse,Visium HD,"[Image Pair 1]: This non-cancerous podocyte cell from the mouse kidney, imaged with Visium HD technology, displays a large, rounded nucleus with fine chromatin and a relatively clear cytoplasm. Podocytes are specialized, terminally differentiated epithelial cells that envelop glomerular capillaries with interdigitating foot processes, playing a vital role in maintaining the glomerular filtration barrier by restricting the passage of large molecules and proteins into the urine."
point_145462,Podocyte,0,Kidney,0,mouse,Visium HD,"[Image Pair 2]: The podocyte cell here is characterized by a prominent, oval-shaped nucleus with delicate chromatin and a slightly granular cytoplasm. Located in the mouse kidney, podocytes utilize branched foot processes to wrap around glomerular capillaries, preserving the filtration barrier's integrity and selectively filtering blood plasma."
point_14556,Podocyte,0,Kidney,0,mouse,Visium HD,"[Image Pair 3]: This image highlights a podocyte cell with a round to oval nucleus, softly defined chromatin, and sparse cytoplasm. Podocytes, situated along the glomerular basement membrane in the mouse kidney, possess complex foot processes essential for sustaining the filtration barrier, protecting against proteinuria and maintaining kidney function."
point_145621,Podocyte,0,Kidney,0,mouse,Visium HD,"[Image Pair 4]: The podocyte cell demonstrates an irregularly contoured, euchromatic nucleus with pale-staining cytoplasm, typical of podocytes in non-cancerous mouse kidney tissue. These cells extend intricate foot processes over glomerular capillaries, providing structural support and regulating molecular passage during glomerular filtration."
point_145681,Podocyte,0,Kidney,0,mouse,Visium HD,"[Image Pair 5]: This podocyte cell exhibits a centrally located, round nucleus with finely dispersed chromatin and limited visible cytoplasm. Podocytes are crucial for glomerular filtration in the kidney, as their interdigitating foot processes prevent the leakage of large proteins, contributing vital support to the kidney’s selective permeability."
point_145729,Podocyte,0,Kidney,0,mouse,Visium HD,"[Image Pair 6]: Here, the podocyte cell presents with a slightly elongated nucleus and minimal cytoplasm. Podocytes in the mouse kidney are integral to the structure of glomerular capillaries, using their foot processes to form slit diaphragms that ensure selective blood filtration and barrier integrity."
point_145851,Podocyte,0,Kidney,0,mouse,Visium HD,"[Image Pair 7]: This podocyte is marked by a round, euchromatic nucleus and scanty cytoplasm. Located in the glomerulus of the mouse kidney, podocytes play a pivotal role in preventing protein loss in urine by maintaining the filtration barrier with their branching foot processes."
point_146021,Podocyte,0,Kidney,0,mouse,Visium HD,"[Image Pair 8]: The podocyte cell features a rounded, large nucleus with clear chromatin amid a background of glomerular parenchyma. Podocytes directly interact with the glomerular basement membrane via foot processes, ensuring the mouse kidney’s ability to filter waste while retaining necessary proteins in the bloodstream."
point_146350,Podocyte,0,Kidney,0,mouse,Visium HD,"[Image Pair 9]: This podocyte displays a prominent, centrally positioned nucleus that is lightly stained, with sparse cytoplasmic outline. Podocyte foot processes wrap glomerular capillaries, forming slit pores that regulate selective permeability, a key component of efficient kidney filtration."
point_146650,Podocyte,0,Kidney,0,mouse,Visium HD,"[Image Pair 10]: The podocyte cell seen here has a moderately sized, irregularly shaped nucleus surrounded by minimal cytoplasm. These specialized cells in the mouse kidney are essential for glomerular function, contributing mechanical and filtration support through their complex foot process architecture."
point_147068,Podocyte,0,Kidney,0,mouse,Visium HD,"[Image 1]: This podocyte appears as a large, irregularly shaped cell with a prominent, oval nucleus, located adjacent to capillary loops in the mouse kidney glomerulus. Podocytes are specialized epithelial cells with cytoplasmic extensions that wrap tightly around glomerular capillaries, forming a crucial component of the kidney filtration barrier and maintaining glomerular function."
point_147512,Podocyte,0,Kidney,0,mouse,Visium HD,"[Image 2]: This non-cancerous podocyte displays a round to oval nucleus and abundant cytoplasm, positioned in a convoluted renal tissue environment. Podocytes possess elaborate foot processes that interdigitate to form slit diaphragms, supporting selective filtration and structural integrity of the glomerular basement membrane."
point_147841,Podocyte,0,Kidney,0,mouse,Visium HD,"[Image 3]: The podocyte is characterized by a large, rounded nucleus and moderate cytoplasm, typically located at the glomerular tuft periphery. Its extensive foot processes enable interaction with glomerular capillaries, facilitating ultrafiltration and maintaining barrier selectivity in normal renal physiology."
point_148247,Podocyte,0,Kidney,0,mouse,Visium HD,"[Image 4]: This podocyte exhibits an ovoid nucleus with finely granular chromatin and slightly basophilic cytoplasm, localized near glomerular capillaries. Its morphological features support the key role in filtration barrier maintenance, preventing protein loss and regulating glomerular permeability in the healthy mouse kidney."
point_148312,Podocyte,0,Kidney,0,mouse,Visium HD,"[Image 5]: The podocyte is distinguished by a prominent, round nucleus amidst a rich capillary and tubular microenvironment. Featuring a complex cytoskeletal structure and cytoplasmic extensions, the podocyte ensures the kidney's ability to filter plasma and retain essential proteins under physiological conditions."
point_148776,Podocyte,0,Kidney,0,mouse,Visium HD,[Image 6]: This glomerular podocyte displays a rounded nucleus and diffuse cytoplasm at the vascular pole of the glomerulus. The intricate arrangement of its foot processes enables podocytes to provide critical structural support and participate in dynamic regulation of glomerular filtration.
point_149348,Podocyte,0,Kidney,0,mouse,Visium HD,"[Image 7]: The podocyte here reveals an elongated, basophilic nucleus and substantial surrounding cytoplasm, situated within a densely vascularized glomerular meshwork. Its unique morphology, including interdigitating foot processes, is essential for forming the filtration slits that prevent proteinuria in healthy renal tissue."
point_150238,Podocyte,0,Kidney,0,mouse,Visium HD,"[Image 8]: This podocyte shows a large, euchromatic nucleus with thin, spreading cytoplasm that interfaces directly with glomerular capillaries. It forms an integral part of the filtration apparatus, maintaining selective permeability and supporting glomerular structure in the non-cancerous mouse kidney."
point_150325,Podocyte,0,Kidney,0,mouse,Visium HD,"[Image 9]: The podocyte presents a rounded nucleus and robust cytoplasm, embedded within the glomerular tuft. Morphological specialization, such as elaborate foot processes, allows efficient filtration and preservation of plasma protein composition in normal renal function."
point_150364,Podocyte,0,Kidney,0,mouse,Visium HD,"[Image 10]: This podocyte has a noticeable, oval nucleus and lightly granular cytoplasm, positioned at the boundary of the glomerular capillary network. The cell’s architecture, including branching foot processes, supports the integrity of the filtration barrier and continuous kidney homeostasis."
point_150556,Podocyte,0,Kidney,0,mouse,Visium HD,"[Image Pair 1]: This non-cancerous podocyte from mouse kidney exhibits an enlarged, oval nucleus with prominent nucleoli and a pale cytoplasm. Podocytes are crucial for the glomerular filtration barrier, using their complex, interdigitating foot processes to maintain selective permeability and support kidney filtration function."
point_150613,Podocyte,0,Kidney,0,mouse,Visium HD,"[Image Pair 2]: The podocyte cell displays a rounded nucleus surrounded by a lightly stained cytoplasm. Located along the glomerular basement membrane, podocytes extend foot processes that wrap around capillaries, providing structural integrity and regulating selective filtration in the mouse kidney."
point_150733,Podocyte,0,Kidney,0,mouse,Visium HD,"[Image Pair 3]: This podocyte demonstrates a centrally placed, oval nucleus with fine chromatin and sparse cytoplasm, indicative of a specialized filtration cell. The complex branching foot processes, though not fully visible at this magnification, are essential for maintaining glomerular filtration efficiency."
point_151315,Podocyte,0,Kidney,0,mouse,Visium HD,"[Image Pair 4]: The identified podocyte is characterized by a prominent, dense nucleus and scant cytoplasm, adjacent to capillaries filled with red blood cells. Podocytes play a vital role in the filtration barrier, preventing protein loss and sustaining kidney homeostasis."
point_151373,Podocyte,0,Kidney,0,mouse,Visium HD,"[Image Pair 5]: This podocyte features an oval nucleus and is closely associated with a capillary, visible as a red-stained structure. The thin cytoplasm and strategic positioning exemplify its filtration function, enabling the formation of the slit diaphragm essential for glomerular selectivity."
point_151769,Podocyte,0,Kidney,0,mouse,Visium HD,"[Image Pair 6]: The cell presents a round, darkly stained nucleus with a visible perinuclear halo, surrounded by minimal cytoplasm. Podocytes such as this one form intricate foot processes, critical for providing mechanical support and maintaining the kidney’s filtration barrier."
point_152249,Podocyte,0,Kidney,0,mouse,Visium HD,"[Image Pair 7]: Here, the non-cancerous podocyte is marked by a well-defined, round nucleus and minimal cytoplasm. These cells are integral components of the glomerular filter, with interdigitating processes that regulate plasma filtration and protect against proteinuria."
point_152286,Podocyte,0,Kidney,0,mouse,Visium HD,"[Image Pair 8]: This podocyte is identified by its prominent, euchromatic nucleus and perinuclear cytoplasm, set near glomerular capillaries. Through the formation of slit diaphragms, podocytes support efficient filtration and uphold the structural dynamics of the kidney’s filter units."
point_152440,Podocyte,0,Kidney,0,mouse,Visium HD,"[Image Pair 9]: The observed podocyte displays a large, rounded nucleus and scant cytoplasm, surrounded by neighboring podocytes and capillaries. Its specialized architecture and foot processes play a pivotal role in selective ultrafiltration within the glomerulus."
point_152653,Podocyte,0,Kidney,0,mouse,Visium HD,"[Image Pair 10]: This podocyte exhibits a pale, oval nucleus and delicate cytoplasm, positioned adjacent to the glomerular basement membrane. The shape and proximity to capillaries underscore its function in filtering blood and maintaining glomerular barrier integrity."
point_15299,Proximal Tubule,0,Kidney,0,mouse,Visium HD,"[Image Pair 1]: The non-cancerous proximal tubule cell from mouse kidney, visualized via Visium HD, is large and polygonal with distinctly rounded central nuclei and granular eosinophilic cytoplasm. These cells form the lining of convoluted tubules and feature a brush border (microvilli, not clearly visible in this section) that enhances reabsorption of water, ions, and solutes—key for kidney filtration and homeostasis."
point_153106,Podocyte,0,Kidney,0,mouse,Visium HD,"[Image Pair 2]: The non-cancerous podocyte cell from mouse kidney, imaged with Visium HD, displays a round nucleus with lightly stained, delicate cytoplasm. Podocytes are specialized epithelial cells located in the glomerulus, distinguished by their branched foot processes (not clearly resolved here) that wrap around capillaries, forming an essential filtration barrier for blood plasma to enter Bowman’s space."
point_153197,Podocyte,0,Kidney,0,mouse,Visium HD,"[Image Pair 3]: This podocyte cell from non-cancerous mouse kidney, captured using Visium HD, exhibits a rounded nucleus with pale cytoplasm, situated adjacent to other glomerular cells. Podocytes possess intricate foot processes that interdigitate, playing a crucial structural role in maintaining selective permeability of the glomerular filtration barrier."
point_153346,Podocyte,0,Kidney,0,mouse,Visium HD,"[Image Pair 4]: The non-cancerous podocyte cell in this mouse kidney sample via Visium HD shows an oval-to-round nucleus with scant, lightly stained cytoplasm. Podocytes align along the glomerular basement membrane, where their extensions form filtration slits critical for restricting passage of large molecules while allowing small molecules through."
point_153408,Podocyte,0,Kidney,0,mouse,Visium HD,"[Image Pair 5]: The non-cancerous podocyte cell here, seen in mouse kidney using Visium HD, has a prominent, rounded nucleus and faintly granular cytoplasm. Surrounding glomerular architecture highlights the specialized role of podocytes in creating a filtration barrier to prevent protein loss and uphold the integrity of renal filtration."
point_153491,Podocyte,0,Kidney,0,mouse,Visium HD,"[Image Pair 6]: This Visium HD image shows a non-cancerous podocyte cell from mouse kidney, identifiable by its round nucleus and limited visible cytoplasm. Nestled among glomerular capillaries, podocytes feature foot processes (not well-seen here) important for regulating glomerular filtration and maintaining barrier function."
point_153681,Podocyte,0,Kidney,0,mouse,Visium HD,"[Image Pair 7]: The non-cancerous podocyte cell in this mouse kidney section, visualized by Visium HD, presents with a dense, round nucleus and thin cytoplasmic rim. These cells are integral to the glomerular filtration apparatus, anchoring capillaries and forming exclusion slits for plasma ultrafiltration."
point_153701,Podocyte,0,Kidney,0,mouse,Visium HD,"[Image Pair 8]: This mouse kidney Visium HD patch reveals a non-cancerous podocyte cell with an ovoid nucleus and scant cytoplasm, surrounded by tightly packed glomerular cells. Podocytes’ foot processes (not individually visible) envelop glomerular capillaries to selectively filter blood into primary urine."
point_153759,Podocyte,0,Kidney,0,mouse,Visium HD,"[Image Pair 9]: The non-cancerous podocyte cell in this mouse kidney glomerulus, imaged with Visium HD, contains a pale, round nucleus with minimal cytoplasm, tucked amidst other glomerular cells. Podocyte processes form a critical filter preventing macromolecule passage while supporting glomerular structure."
point_15382,Podocyte,0,Kidney,0,mouse,Visium HD,"[Image Pair 10]: This Visium HD image of a non-cancerous podocyte cell from mouse kidney displays a round, hyperchromatic nucleus with limited cytoplasm. Podocytes are essential for forming the selective filtration barrier in the glomerulus, preventing loss of plasma proteins and supporting capillary loops."
point_153895,Podocyte,0,Kidney,0,mouse,Visium HD,"[Image Pair 1]: This single podocyte cell exhibits a large, round nucleus and an ample cytoplasm, typical of podocytes found at the glomerular filtration barrier in the mouse kidney. The tissue patch shows podocytes with distinct, darkly stained nuclei adjacent to glomerular capillaries, supporting selective filtration and structural support in a non-cancerous renal environment."
point_15393,Proximal Tubule,0,Kidney,0,mouse,Visium HD,"[Image Pair 2]: This proximal tubule cell is cuboidal with a centrally located round nucleus and abundant cytoplasm, characteristic of cells within the mouse kidney cortex. The tissue patch reveals tightly packed tubule cells lining the tubular lumen, specialized for active reabsorption of water, ions, and nutrients, maintaining kidney homeostasis."
point_1543,Podocyte,0,Kidney,0,mouse,Visium HD,"[Image Pair 3]: This podocyte cell features a rounded nucleus with prominent euchromatin and a well-defined cell border, consistent with glomerular podocytes in the healthy mouse kidney. The tissue patch highlights their peripheral arrangement around capillary loops, essential for maintaining filtration barrier integrity and supporting glomerular structure."
point_154373,Proximal Tubule,0,Kidney,0,mouse,Visium HD,"[Image Pair 4]: This proximal tubule cell presents a cuboidal shape with a centrally placed round nucleus and granular cytoplasm, as seen in non-cancerous mouse kidney tissue. The tissue patch displays densely organized tubule cells with brush borders, adapted for efficient solute and water reabsorption in renal function."
point_154462,Podocyte,0,Kidney,0,mouse,Visium HD,"[Image Pair 5]: This podocyte cell displays a distinct, oval nucleus and a broad cytoplasmic area, typical of kidney glomerular cells. Within the tissue patch, podocytes are arranged around the capillary tuft, contributing to the selective filtration of blood plasma and protection of the glomerular basement membrane."
point_154612,Podocyte,0,Kidney,0,mouse,Visium HD,"[Image Pair 6]: This podocyte cell is elongated with a prominent oval nucleus and extended cytoplasmic processes, indicative of its role in the glomerular filtration barrier of the mouse kidney. The surrounding patch shows podocytes in intimate contact with capillary loops, regulating permeability and structural integrity in non-cancerous tissue."
point_154951,Podocyte,0,Kidney,0,mouse,Visium HD,"[Image Pair 7]: This podocyte cell has a round nucleus and pale cytoplasm, situated at the periphery of a glomerular capillary tuft in non-cancerous mouse kidney tissue. The patch reveals numerous closely packed podocytes forming a network that ensures efficient filtration and prevents protein leakage into the urine."
point_154954,Podocyte,0,Kidney,0,mouse,Visium HD,"[Image Pair 8]: This podocyte cell is polygonal with a clear, rounded nucleus and abundant cytoplasm, representative of cells forming the visceral layer of Bowman's capsule. In the tissue patch, podocytes envelope glomerular capillaries, playing a vital role in maintaining the selectivity and function of the filtration barrier."
point_155027,Podocyte,0,Kidney,0,mouse,Visium HD,"[Image Pair 9]: This podocyte cell demonstrates a relatively large, round nucleus and prominent cytoplasm, characteristic of glomerular podocytes in the healthy kidney. Within the patch, podocytes surround capillary clusters, maintaining filtration efficiency by forming slit diaphragms between interdigitating foot processes."
point_155090,Podocyte,0,Kidney,0,mouse,Visium HD,"[Image Pair 10]: This podocyte cell exhibits a unique, irregularly shaped nucleus and an ample cytoplasmic region, reflecting the dynamic morphology required for glomerular filtration in the mouse kidney. The tissue patch shows podocytes integrated within the glomerular tuft, supporting the basement membrane and controlling the passage of macromolecules."
point_15544,Podocyte,0,Kidney,0,mouse,Visium HD,"[Image Pair 1]: The podocyte cell displays a rounded nucleus with a pale cytoplasm and indistinct cell borders, characteristic of podocytes in the mouse kidney glomerulus. Podocytes are specialized epithelial cells with interdigitating foot processes that wrap around glomerular capillaries, forming part of the filtration barrier essential for blood filtration and preventing protein loss."
point_155670,Podocyte,0,Kidney,0,mouse,Visium HD,"[Image Pair 2]: This podocyte cell has an elongated shape with a dense, oval nucleus adjacent to a capillary loop. Located along the glomerular basement membrane, podocytes possess foot processes (not easily visible here) crucial for structural support and selective permeability, facilitating efficient filtration of blood in the kidney."
point_155845,Podocyte,0,Kidney,0,mouse,Visium HD,"[Image Pair 3]: The podocyte cell exhibits a large, round nucleus with a comparatively faint cytoplasm. Situated among tightly packed renal cells, podocytes are integral to the filtration slits in glomeruli, using their intricate foot processes to maintain the kidney’s highly selective filtration function."
point_156081,Podocyte,0,Kidney,0,mouse,Visium HD,"[Image Pair 4]: This podocyte cell is distinguished by its prominent nucleus and irregular cytoplasmic outline, often overlapping neighboring cells. Podocytes contribute to the kidney’s glomerular structure by stabilizing capillary loops and maintaining filtration integrity through their specialized foot process architecture."
point_156098,Podocyte,0,Kidney,0,mouse,Visium HD,"[Image Pair 5]: The podocyte cell features an oval, darkly stained nucleus, surrounded by lightly stained cytoplasm and adjacent to glomerular capillaries. Through their complex cytoplasmic extensions, podocytes form slit diaphragms that are critical for selective retention of plasma proteins during renal filtration."
point_156802,Podocyte,0,Kidney,0,mouse,Visium HD,"[Image Pair 6]: The podocyte cell is positioned along the edge of the glomerular tuft, with a compact nucleus and indistinct cell margin. Its broad cytoplasmic base and potential foot processes play a crucial role in glomerular filtration by preventing proteinuria and supporting glomerular capillary walls."
point_157852,Podocyte,0,Kidney,0,mouse,Visium HD,"[Image Pair 7]: This podocyte cell exhibits a crescent-shaped nucleus smoothly embedded in the glomerular tuft. The specialized extensions of podocytes, though not visible here, form interdigitating foot processes that jointly anchor the cells to the capillary loops and regulate the filtration barrier."
point_158181,Podocyte,0,Kidney,0,mouse,Visium HD,"[Image Pair 8]: The podocyte cell appears as a flattened structure at the periphery of the glomerulus, with a dark nucleus nestled beneath the Bowman’s capsule. Podocytes here line the outermost layer of the glomerular basement membrane, providing essential filtration support and structural cohesion."
point_158416,Podocyte,0,Kidney,0,mouse,Visium HD,"[Image Pair 9]: The podocyte cell shows an ovoid nucleus positioned adjacent to a capillary loop and surrounded by bright cytoplasm. These cells form elaborate foot processes, essential for maintaining the mechanical and selective barrier properties of the kidney's glomerular filtration system."
point_158436,Podocyte,0,Kidney,0,mouse,Visium HD,"[Image Pair 10]: The podocyte cell has a prominent, elongated nucleus and a slender cytoplasmic profile next to the capillary tuft. Podocytes use intricate foot processes, which branch between capillaries, to sustain the glomerular filtration barrier and regulate passage of proteins and solutes."
point_158570,Podocyte,0,Kidney,0,mouse,Visium HD,"[Image Pair 1]: This single podocyte cell, located in the non-cancerous mouse kidney, features a large, irregularly shaped nucleus and prominent cytoplasmic extensions. Podocytes are specialized epithelial cells with interdigitating foot processes that play a critical role in the glomerular filtration barrier, helping to prevent protein loss from the blood while allowing waste filtration."
point_158843,Podocyte,0,Kidney,0,mouse,Visium HD,"[Image Pair 2]: This podocyte cell from the mouse kidney shows an enlarged nucleus and lightly stained cytoplasm, with processes that wrap around glomerular capillaries. The intricate arrangement of these cells supports the structural integrity and selectivity of the glomerular filtration barrier."
point_159178,Podocyte,0,Kidney,0,mouse,Visium HD,"[Image Pair 3]: This non-cancerous podocyte cell displays a crescent-shaped nucleus and prominent cytoplasmic extensions typical of podocytes in the mouse kidney, essential for maintaining glomerular filtration by interlocking with other podocytes and adhering to the capillary basement membrane."
point_159369,Podocyte,0,Kidney,0,mouse,Visium HD,"[Image Pair 4]: The podocyte cell in this mouse kidney image exhibits a slightly elongated nucleus and slender cytoplasmic extensions. As a key component of the glomerular filtration barrier, podocytes serve to maintain selective permeability while supporting the capillary loops."
point_159416,Podocyte,0,Kidney,0,mouse,Visium HD,"[Image Pair 5]: This podocyte cell is defined by its irregular nucleus and well-developed processes, which envelop the underlying glomerular capillaries. Podocytes play a central role in maintaining the kidney's filtration ability by forming specialized slit diaphragms."
point_159573,Podocyte,0,Kidney,0,mouse,Visium HD,[Image Pair 6]: The podocyte cell depicted here presents with a rounded nucleus and faintly granular cytoplasm stretching into filamentous processes. These unique extensions are vital for structural support and filtration function in the mouse glomerulus.
point_159683,Podocyte,0,Kidney,0,mouse,Visium HD,"[Image Pair 7]: The featured podocyte cell has a prominent oval nucleus with spreading cytoplasmic processes, characteristic of cells involved in the glomerular filtration barrier. These morphological features enable precise regulation of molecular passage within the kidney."
point_159938,Podocyte,0,Kidney,0,mouse,Visium HD,"[Image Pair 8]: This image highlights a podocyte cell with a rounded, dense nucleus and attenuated cytoplasmic arms. The extensive foot processes interlace with neighboring podocytes, facilitating efficient size-selective glomerular filtration."
point_159970,Podocyte,0,Kidney,0,mouse,Visium HD,"[Image Pair 9]: In this mouse kidney section, the podocyte cell shows a large, dark nucleus and several branching cytoplasmic projections. Such morphology supports the mechanical and selective filtration duties central to podocyte function."
point_16006,Podocyte,0,Kidney,0,mouse,Visium HD,"[Image Pair 10]: This podocyte cell is noted for its rounded, prominent nucleus and delicate cytoplasmic extensions. Podocytes are central to the renal glomerulus, maintaining the filtration barrier and preventing leakage of plasma proteins into the urine."
point_160177,Podocyte,0,Kidney,0,mouse,Visium HD,"[Image 1]: This single podocyte cell from the mouse kidney displays a large, irregularly contoured cell body with a euchromatic nucleus, indicative of its active filtration role. Slender primary processes can be seen emanating from the cell body, critical for forming the glomerular filtration barrier."
point_160244,Podocyte,0,Kidney,0,mouse,Visium HD,"[Image 2]: The podocyte cell in this tissue patch shows a prominent, oval nucleus and a moderately sized cytoplasmic area. The cell's location along the capillary loops highlights its function in maintaining the selective permeability of the glomerular filtration barrier."
point_160458,Podocyte,0,Kidney,0,mouse,Visium HD,"[Image 3]: This podocyte demonstrates an irregular, stellate-shaped cell body with a centrally located nucleus. The surrounding capillary and basement membrane structures emphasize the podocyte’s key function in glomerular filtration and barrier maintenance."
point_16064,Podocyte,0,Kidney,0,mouse,Visium HD,"[Image 4]: The podocyte cell presents an enlarged, lightly stained nucleus with a thin rim of cytoplasm. Its positioning near the glomerular capillaries underlines its essential role in the kidney’s filtration apparatus and in maintaining structural integrity of the glomerulus."
point_160837,Proximal Tubule,0,Kidney,0,mouse,Visium HD,"[Image 5]: This proximal tubule cell, typical of the mouse kidney cortex, is cuboidal with abundant, eosinophilic cytoplasm and a round, centrally placed nucleus. The large surface area and prominent microvilli enable robust reabsorption of ions and solutes from the filtrate."
point_16085,Podocyte,0,Kidney,0,mouse,Visium HD,"[Image 6]: This podocyte is characterized by a prominent oval nucleus and an intricately contoured cytoplasm. Its foot processes, though not individually visible, wrap around capillary loops, enabling the cell to regulate filtration and maintain the glomerular basement membrane."
point_160992,Podocyte,0,Kidney,0,mouse,Visium HD,"[Image 7]: The podocyte cell here is stellate-shaped, with a distinct, centrally located nucleus and elongated cell processes emanating around glomerular capillaries. This morphology supports its specialized function in forming and maintaining the glomerular filtration barrier."
point_161003,Podocyte,0,Kidney,0,mouse,Visium HD,"[Image 8]: The podocyte cell shown has an irregular, large cell body and a euchromatic nucleus, reflecting metabolic activity. It extends fine processes that aid in the selective filtration of blood, vital for effective kidney function."
point_161055,Podocyte,0,Kidney,0,mouse,Visium HD,"[Image 9]: This podocyte cell features a broad, irregular cytoplasm and a pale-staining nucleus, typical for its dynamic filtration role. The intricate interdigitation with basement membranes is essential for maintaining glomerular integrity."
point_161272,Podocyte,0,Kidney,0,mouse,Visium HD,[Image 10]: The podocyte cell displays a voluminous cell body with an ovoid nucleus and cytoplasmic processes directed toward the capillaries. Its morphology correlates with its specialized function in selective filtration and barrier maintenance in the kidney glomerulus.
point_161317,Podocyte,0,Kidney,0,mouse,Visium HD,"[Image Pair 1]: This non-cancerous podocyte from mouse kidney tissue, visualized with Visium HD spatial transcriptomics, exhibits a large cell body with a prominent, oval nucleus and lightly stained cytoplasm. Podocytes are specialized epithelial cells with branching foot processes, essential for the glomerular filtration barrier and selective permeability in the kidney."
point_161571,Podocyte,0,Kidney,0,mouse,Visium HD,"[Image Pair 2]: The podocyte cell shown here is large with an irregular, often angular cell body and a centrally located nucleus, reflecting its role in forming the filtration slits over glomerular capillaries. The cytoplasm is clear, characteristic of podocytes’ structural and filtration-supportive function in healthy mouse kidney tissue."
point_161586,Podocyte,0,Kidney,0,mouse,Visium HD,"[Image Pair 3]: This image displays a non-cancerous podocyte characterized by its prominent, lightly stained and angular cell body with a large, round nucleus. The podocyte’s elaborate cytoplasmic structure forms specialized extensions that wrap around capillaries, crucial for maintaining the glomerular filtration barrier."
point_161662,Podocyte,0,Kidney,0,mouse,Visium HD,"[Image Pair 4]: The podocyte visualized here features a sizeable, irregularly contoured cell body with a pronounced central nucleus, typical of these filtration cells. Its branched morphology supports its function at the glomerular filtration interface in mouse kidney, maintaining selective permeability."
point_161817,Podocyte,0,Kidney,0,mouse,Visium HD,"[Image Pair 5]: This non-cancerous podocyte from mouse kidney shows a prominent nucleus within a large, irregular cytoplasmic body. The elongated and occasionally angular shape facilitates the formation of interdigitating foot processes, essential for supporting glomerular capillary filtration and structural integrity."
point_16243,Podocyte,0,Kidney,0,mouse,Visium HD,"[Image Pair 6]: This image highlights a non-cancerous podocyte cell with a round, centrally located nucleus and a large, clear cytoplasm, distinguishing it from surrounding renal cells. Podocytes' specialized morphology, including broad cytoplasmic extensions, enables their key role in maintaining glomerular filtration."
point_16247,Podocyte,0,Kidney,0,mouse,Visium HD,"[Image Pair 7]: The depicted podocyte cell reveals a prominent, irregularly shaped cell body and a distinct oval nucleus, consistent with podocyte identity. Its extensive cytoplasmic processes support capillary loops and form slit diaphragms, crucial for selective filtration in the mouse kidney glomerulus."
point_16280,Podocyte,0,Kidney,0,mouse,Visium HD,"[Image Pair 8]: This podocyte cell exhibits a large, somewhat cuboidal cell body with a prominent round nucleus. The finely structured cytoplasm supports the formation of intricate foot processes, enabling the podocyte's critical role in the integrity of the glomerular filtration barrier."
